order_item_id,order_id,product_id,quantity,unit_price,line_gmv,order_created_at,order_status,campaign_id,region,order_gmv,order_date,product_name,category,unit_cost,list_price,is_commercial_order
3982,2803,30,1,67.9,67.9,2025-03-04,completed,,North,111.63,2025-03-04,Sports Item 06,Sports,46.01,67.9,True
3983,2804,47,2,21.34,42.68,2025-03-04,processing,,East,42.68,2025-03-04,Grocery Item 07,Grocery,13.74,21.34,True
3984,2805,30,1,67.9,67.9,2025-03-04,processing,,North,67.9,2025-03-04,Sports Item 06,Sports,46.01,67.9,True
3985,2806,37,1,141.93,141.93,2025-03-04,processing,,East,141.93,2025-03-04,Fashion Item 05,Fashion,76.85,141.93,True
3986,2807,1,1,114.06,114.06,2025-03-04,completed,,South,167.51,2025-03-04,Electronics Item 01,Electronics,75.52,114.06,True
3987,2807,36,1,53.45,53.45,2025-03-04,completed,,South,167.51,2025-03-04,Fashion Item 04,Fashion,28.42,53.45,True
3988,2808,10,1,163.05,163.05,2025-03-04,completed,,South,163.05,2025-03-04,Home Item 02,Home,76.01,163.05,True
3989,2809,23,1,83.16,83.16,2025-03-04,processing,,Central,83.16,2025-03-04,Beauty Item 07,Beauty,39.32,83.16,True
3990,2810,14,1,61.39,61.39,2025-03-04,completed,,South,61.39,2025-03-04,Home Item 06,Home,36.75,61.39,True
3991,2811,10,1,163.05,163.05,2025-03-04,completed,,South,163.05,2025-03-04,Home Item 02,Home,76.01,163.05,True
3992,2812,14,1,61.39,61.39,2025-03-04,completed,,Central,61.39,2025-03-04,Home Item 06,Home,36.75,61.39,True
3993,2813,8,1,20.47,20.47,2025-03-04,processing,,Central,20.47,2025-03-04,Electronics Item 08,Electronics,12.26,20.47,True
3994,2814,44,1,69.13,69.13,2025-03-04,completed,,Central,69.13,2025-03-04,Grocery Item 04,Grocery,46.32,69.13,True
3995,2815,21,2,78.32,156.64,2025-03-04,cancelled,,Central,198.94,2025-03-04,Beauty Item 05,Beauty,34.88,78.32,False
3996,2815,20,1,42.3,42.3,2025-03-04,cancelled,,Central,198.94,2025-03-04,Beauty Item 04,Beauty,18.73,42.3,False
3997,2816,28,1,84.15,84.15,2025-03-04,completed,,North,84.15,2025-03-04,Sports Item 04,Sports,39.74,84.15,True
3998,2817,14,1,61.39,61.39,2025-03-04,cancelled,,South,61.39,2025-03-04,Home Item 06,Home,36.75,61.39,False
3999,2818,44,2,69.13,138.26,2025-03-04,completed,,Central,138.26,2025-03-04,Grocery Item 04,Grocery,46.32,69.13,True
4000,2819,28,1,84.15,84.15,2025-03-04,completed,,Central,84.15,2025-03-04,Sports Item 04,Sports,39.74,84.15,True
4001,2820,10,1,163.05,163.05,2025-03-04,completed,,Central,163.05,2025-03-04,Home Item 02,Home,76.01,163.05,True
4002,2821,14,1,61.39,61.39,2025-03-04,completed,,East,61.39,2025-03-04,Home Item 06,Home,36.75,61.39,True
4003,2822,43,1,24.61,24.61,2025-03-04,completed,,South,177.14,2025-03-04,Grocery Item 03,Grocery,11.56,24.61,True
4004,2822,19,1,152.53,152.53,2025-03-04,completed,,South,177.14,2025-03-04,Beauty Item 03,Beauty,83.95,152.53,True
4005,2823,46,2,125.88,251.76,2025-03-05,completed,,Central,251.76,2025-03-05,Grocery Item 06,Grocery,73.75,125.88,True
4006,2824,3,1,57.71,57.71,2025-03-05,cancelled,,Central,57.71,2025-03-05,Electronics Item 03,Electronics,26.19,57.71,False
4007,2825,47,1,21.34,21.34,2025-03-05,completed,,South,305.2,2025-03-05,Grocery Item 07,Grocery,13.74,21.34,True
4008,2825,37,2,141.93,283.86,2025-03-05,completed,,South,305.2,2025-03-05,Fashion Item 05,Fashion,76.85,141.93,True
4009,2826,30,1,67.9,67.9,2025-03-05,completed,,South,67.9,2025-03-05,Sports Item 06,Sports,46.01,67.9,True
4010,2827,23,1,83.16,83.16,2025-03-05,completed,,South,83.16,2025-03-05,Beauty Item 07,Beauty,39.32,83.16,True
4011,2828,5,1,61.15,61.15,2025-03-05,processing,,North,232.43,2025-03-05,Electronics Item 05,Electronics,33.0,61.15,True
4012,2828,33,1,171.28,171.28,2025-03-05,processing,,North,232.43,2025-03-05,Fashion Item 01,Fashion,77.9,171.28,True
4013,2829,32,1,12.22,12.22,2025-03-05,completed,,South,359.1,2025-03-05,Sports Item 08,Sports,7.11,12.22,True
4014,2829,35,2,157.65,315.3,2025-03-05,completed,,South,359.1,2025-03-05,Fashion Item 03,Fashion,77.82,157.65,True
4015,2829,45,1,31.58,31.58,2025-03-05,completed,,South,359.1,2025-03-05,Grocery Item 05,Grocery,18.68,31.58,True
4016,2830,14,1,61.39,61.39,2025-03-05,completed,,North,61.39,2025-03-05,Home Item 06,Home,36.75,61.39,True
4017,2831,1,1,114.06,114.06,2025-03-05,completed,,East,390.16,2025-03-05,Electronics Item 01,Electronics,75.52,114.06,True
4018,2831,42,2,138.05,276.1,2025-03-05,completed,,East,390.16,2025-03-05,Grocery Item 02,Grocery,61.43,138.05,True
4019,2832,40,1,202.48,202.48,2025-03-05,completed,,North,402.13,2025-03-05,Fashion Item 08,Fashion,92.66,202.48,True
4020,2832,14,1,61.39,61.39,2025-03-05,completed,,North,402.13,2025-03-05,Home Item 06,Home,36.75,61.39,True
4021,2832,44,2,69.13,138.26,2025-03-05,completed,,North,402.13,2025-03-05,Grocery Item 04,Grocery,46.32,69.13,True
4022,2833,37,1,141.93,141.93,2025-03-05,completed,,East,203.32,2025-03-05,Fashion Item 05,Fashion,76.85,141.93,True
4023,2833,14,1,61.39,61.39,2025-03-05,completed,,East,203.32,2025-03-05,Home Item 06,Home,36.75,61.39,True
4024,2834,42,1,138.05,138.05,2025-03-05,completed,,North,221.21,2025-03-05,Grocery Item 02,Grocery,61.43,138.05,True
4025,2834,23,1,83.16,83.16,2025-03-05,completed,,North,221.21,2025-03-05,Beauty Item 07,Beauty,39.32,83.16,True
4026,2835,8,1,20.47,20.47,2025-03-05,cancelled,,North,20.47,2025-03-05,Electronics Item 08,Electronics,12.26,20.47,False
4027,2836,10,1,163.05,163.05,2025-03-05,completed,,North,459.73,2025-03-05,Home Item 02,Home,76.01,163.05,True
4028,2836,15,1,173.9,173.9,2025-03-05,completed,,North,459.73,2025-03-05,Home Item 07,Home,83.24,173.9,True
4029,2836,14,2,61.39,122.78,2025-03-05,completed,,North,459.73,2025-03-05,Home Item 06,Home,36.75,61.39,True
4030,2837,25,1,43.73,43.73,2025-03-05,completed,,South,64.19999999999999,2025-03-05,Sports Item 01,Sports,20.88,43.73,True
4031,2837,8,1,20.47,20.47,2025-03-05,completed,,South,64.19999999999999,2025-03-05,Electronics Item 08,Electronics,12.26,20.47,True
4032,2838,37,1,141.93,141.93,2025-03-05,completed,,South,299.58000000000004,2025-03-05,Fashion Item 05,Fashion,76.85,141.93,True
4033,2838,35,1,157.65,157.65,2025-03-05,completed,,South,299.58000000000004,2025-03-05,Fashion Item 03,Fashion,77.82,157.65,True
4034,2839,10,1,163.05,163.05,2025-03-05,completed,,North,163.05,2025-03-05,Home Item 02,Home,76.01,163.05,True
4035,2840,35,1,157.65,157.65,2025-03-05,completed,,East,562.61,2025-03-05,Fashion Item 03,Fashion,77.82,157.65,True
4036,2840,40,2,202.48,404.96,2025-03-05,completed,,East,562.61,2025-03-05,Fashion Item 08,Fashion,92.66,202.48,True
4037,2841,12,2,117.99,235.98,2025-03-05,completed,,Central,320.13,2025-03-05,Home Item 04,Home,58.96,117.99,True
4038,2841,28,1,84.15,84.15,2025-03-05,completed,,Central,320.13,2025-03-05,Sports Item 04,Sports,39.74,84.15,True
4039,2842,5,1,61.15,61.15,2025-03-05,completed,,East,61.15,2025-03-05,Electronics Item 05,Electronics,33.0,61.15,True
4040,2843,38,1,81.08,81.08,2025-03-05,completed,,North,81.08,2025-03-05,Fashion Item 06,Fashion,44.22,81.08,True
4041,2844,23,1,83.16,83.16,2025-03-05,completed,,Central,83.16,2025-03-05,Beauty Item 07,Beauty,39.32,83.16,True
4042,2845,32,1,12.22,12.22,2025-03-05,completed,,East,12.22,2025-03-05,Sports Item 08,Sports,7.11,12.22,True
4043,2846,4,1,72.47,72.47,2025-03-05,completed,,Central,72.47,2025-03-05,Electronics Item 04,Electronics,34.44,72.47,True
4044,2847,13,1,34.71,34.71,2025-03-05,completed,,Central,34.71,2025-03-05,Home Item 05,Home,15.9,34.71,True
4045,2848,19,1,152.53,152.53,2025-03-05,completed,,South,152.53,2025-03-05,Beauty Item 03,Beauty,83.95,152.53,True
4046,2849,36,1,53.45,53.45,2025-03-05,completed,,North,53.45,2025-03-05,Fashion Item 04,Fashion,28.42,53.45,True
4047,2850,8,1,20.47,20.47,2025-03-05,completed,,East,64.19999999999999,2025-03-05,Electronics Item 08,Electronics,12.26,20.47,True
4048,2850,25,1,43.73,43.73,2025-03-05,completed,,East,64.19999999999999,2025-03-05,Sports Item 01,Sports,20.88,43.73,True
4049,2851,23,1,83.16,83.16,2025-03-05,completed,,Central,152.29,2025-03-05,Beauty Item 07,Beauty,39.32,83.16,True
4050,2851,44,1,69.13,69.13,2025-03-05,completed,,Central,152.29,2025-03-05,Grocery Item 04,Grocery,46.32,69.13,True
4051,2852,9,1,59.69,59.69,2025-03-05,completed,,South,59.69,2025-03-05,Home Item 01,Home,38.0,59.69,True
4052,2853,21,1,78.32,78.32,2025-03-05,completed,,Central,78.32,2025-03-05,Beauty Item 05,Beauty,34.88,78.32,True
4053,2854,42,3,138.05,414.15,2025-03-05,completed,,South,414.15,2025-03-05,Grocery Item 02,Grocery,61.43,138.05,True
4054,2855,46,1,125.88,125.88,2025-03-06,completed,,East,125.88,2025-03-06,Grocery Item 06,Grocery,73.75,125.88,True
4055,2856,47,1,21.34,21.34,2025-03-06,processing,,East,52.92,2025-03-06,Grocery Item 07,Grocery,13.74,21.34,True
4056,2856,45,1,31.58,31.58,2025-03-06,processing,,East,52.92,2025-03-06,Grocery Item 05,Grocery,18.68,31.58,True
4057,2857,3,1,57.71,57.71,2025-03-06,completed,,Central,57.71,2025-03-06,Electronics Item 03,Electronics,26.19,57.71,True
4058,2858,15,1,173.9,173.9,2025-03-06,completed,,North,173.9,2025-03-06,Home Item 07,Home,83.24,173.9,True
4059,2859,3,1,57.71,57.71,2025-03-06,completed,,North,57.71,2025-03-06,Electronics Item 03,Electronics,26.19,57.71,True
4060,2860,37,1,141.93,141.93,2025-03-06,completed,,Central,141.93,2025-03-06,Fashion Item 05,Fashion,76.85,141.93,True
4061,2861,36,1,53.45,53.45,2025-03-06,completed,,East,53.45,2025-03-06,Fashion Item 04,Fashion,28.42,53.45,True
4062,2862,43,1,24.61,24.61,2025-03-06,completed,,South,741.88,2025-03-06,Grocery Item 03,Grocery,11.56,24.61,True
4063,2862,10,3,163.05,489.15,2025-03-06,completed,,South,741.88,2025-03-06,Home Item 02,Home,76.01,163.05,True
4064,2862,1,2,114.06,228.12,2025-03-06,completed,,South,741.88,2025-03-06,Electronics Item 01,Electronics,75.52,114.06,True
4065,2863,10,1,163.05,163.05,2025-03-06,completed,,South,163.05,2025-03-06,Home Item 02,Home,76.01,163.05,True
4066,2864,32,1,12.22,12.22,2025-03-06,completed,,South,12.22,2025-03-06,Sports Item 08,Sports,7.11,12.22,True
4067,2865,35,1,157.65,157.65,2025-03-06,completed,,East,157.65,2025-03-06,Fashion Item 03,Fashion,77.82,157.65,True
4068,2866,27,1,24.68,24.68,2025-03-06,completed,,Central,24.68,2025-03-06,Sports Item 03,Sports,10.9,24.68,True
4069,2867,40,1,202.48,202.48,2025-03-06,completed,,South,285.64,2025-03-06,Fashion Item 08,Fashion,92.66,202.48,True
4070,2867,23,1,83.16,83.16,2025-03-06,completed,,South,285.64,2025-03-06,Beauty Item 07,Beauty,39.32,83.16,True
4071,2868,32,1,12.22,12.22,2025-03-06,completed,,North,12.22,2025-03-06,Sports Item 08,Sports,7.11,12.22,True
4072,2869,10,3,163.05,489.15,2025-03-06,refunded,,Central,510.48999999999995,2025-03-06,Home Item 02,Home,76.01,163.05,False
4073,2869,47,1,21.34,21.34,2025-03-06,refunded,,Central,510.48999999999995,2025-03-06,Grocery Item 07,Grocery,13.74,21.34,False
4074,2870,21,1,78.32,78.32,2025-03-06,completed,,Central,136.03,2025-03-06,Beauty Item 05,Beauty,34.88,78.32,True
4075,2870,3,1,57.71,57.71,2025-03-06,completed,,Central,136.03,2025-03-06,Electronics Item 03,Electronics,26.19,57.71,True
4076,2871,34,3,43.74,131.22,2025-03-06,completed,,South,131.22,2025-03-06,Fashion Item 02,Fashion,22.77,43.74,True
4077,2872,8,1,20.47,20.47,2025-03-06,cancelled,,East,20.47,2025-03-06,Electronics Item 08,Electronics,12.26,20.47,False
4078,2873,22,3,75.66,226.98,2025-03-06,completed,,Central,390.03,2025-03-06,Beauty Item 06,Beauty,36.14,75.66,True
4079,2873,10,1,163.05,163.05,2025-03-06,completed,,Central,390.03,2025-03-06,Home Item 02,Home,76.01,163.05,True
4080,2874,32,1,12.22,12.22,2025-03-06,completed,,South,12.22,2025-03-06,Sports Item 08,Sports,7.11,12.22,True
4081,2875,6,1,88.2,88.2,2025-03-06,completed,,Central,88.2,2025-03-06,Electronics Item 06,Electronics,39.5,88.2,True
4082,2876,45,1,31.58,31.58,2025-03-06,completed,,South,31.58,2025-03-06,Grocery Item 05,Grocery,18.68,31.58,True
4083,2877,20,1,42.3,42.3,2025-03-06,completed,,North,42.3,2025-03-06,Beauty Item 04,Beauty,18.73,42.3,True
4084,2878,47,2,21.34,42.68,2025-03-06,completed,,North,42.68,2025-03-06,Grocery Item 07,Grocery,13.74,21.34,True
4085,2879,19,1,152.53,152.53,2025-03-06,completed,,Central,152.53,2025-03-06,Beauty Item 03,Beauty,83.95,152.53,True
4086,2880,21,1,78.32,78.32,2025-03-06,processing,,East,78.32,2025-03-06,Beauty Item 05,Beauty,34.88,78.32,True
4087,2881,47,1,21.34,21.34,2025-03-06,completed,,Central,21.34,2025-03-06,Grocery Item 07,Grocery,13.74,21.34,True
4088,2882,8,1,20.47,20.47,2025-03-06,completed,,Central,261.28,2025-03-06,Electronics Item 08,Electronics,12.26,20.47,True
4089,2882,35,1,157.65,157.65,2025-03-06,completed,,Central,261.28,2025-03-06,Fashion Item 03,Fashion,77.82,157.65,True
4090,2882,23,1,83.16,83.16,2025-03-06,completed,,Central,261.28,2025-03-06,Beauty Item 07,Beauty,39.32,83.16,True
4091,2883,44,1,69.13,69.13,2025-03-06,completed,,North,69.13,2025-03-06,Grocery Item 04,Grocery,46.32,69.13,True
4092,2884,32,1,12.22,12.22,2025-03-06,completed,,North,12.22,2025-03-06,Sports Item 08,Sports,7.11,12.22,True
4093,2885,23,1,83.16,83.16,2025-03-06,cancelled,,Central,152.29,2025-03-06,Beauty Item 07,Beauty,39.32,83.16,False
4094,2885,44,1,69.13,69.13,2025-03-06,cancelled,,Central,152.29,2025-03-06,Grocery Item 04,Grocery,46.32,69.13,False
4095,2886,23,2,83.16,166.32,2025-03-06,completed,,Central,166.32,2025-03-06,Beauty Item 07,Beauty,39.32,83.16,True
4096,2887,35,1,157.65,157.65,2025-03-06,completed,,South,157.65,2025-03-06,Fashion Item 03,Fashion,77.82,157.65,True
4097,2888,28,1,84.15,84.15,2025-03-06,completed,,Central,208.41000000000003,2025-03-06,Sports Item 04,Sports,39.74,84.15,True
4098,2888,26,1,124.26,124.26,2025-03-06,completed,,Central,208.41000000000003,2025-03-06,Sports Item 02,Sports,72.7,124.26,True
4099,2889,20,1,42.3,42.3,2025-03-06,completed,,Central,42.3,2025-03-06,Beauty Item 04,Beauty,18.73,42.3,True
4100,2890,8,1,20.47,20.47,2025-03-06,completed,,North,20.47,2025-03-06,Electronics Item 08,Electronics,12.26,20.47,True
4101,2891,14,1,61.39,61.39,2025-03-06,completed,,North,61.39,2025-03-06,Home Item 06,Home,36.75,61.39,True
4102,2892,36,1,53.45,53.45,2025-03-06,completed,,South,53.45,2025-03-06,Fashion Item 04,Fashion,28.42,53.45,True
4103,2893,11,1,115.23,115.23,2025-03-06,completed,,East,115.23,2025-03-06,Home Item 03,Home,73.04,115.23,True
4104,2894,16,1,144.13,144.13,2025-03-06,completed,,Central,164.6,2025-03-06,Home Item 08,Home,93.01,144.13,True
4105,2894,8,1,20.47,20.47,2025-03-06,completed,,Central,164.6,2025-03-06,Electronics Item 08,Electronics,12.26,20.47,True
4106,2895,40,1,202.48,202.48,2025-03-06,completed,,North,202.48,2025-03-06,Fashion Item 08,Fashion,92.66,202.48,True
4107,2896,30,2,67.9,135.8,2025-03-07,completed,,East,135.8,2025-03-07,Sports Item 06,Sports,46.01,67.9,True
4108,2897,28,1,84.15,84.15,2025-03-07,completed,,Central,84.15,2025-03-07,Sports Item 04,Sports,39.74,84.15,True
4109,2898,25,2,43.73,87.46,2025-03-07,completed,,Central,87.46,2025-03-07,Sports Item 01,Sports,20.88,43.73,True
4110,2899,23,1,83.16,83.16,2025-03-07,completed,,East,246.21,2025-03-07,Beauty Item 07,Beauty,39.32,83.16,True
4111,2899,10,1,163.05,163.05,2025-03-07,completed,,East,246.21,2025-03-07,Home Item 02,Home,76.01,163.05,True
4112,2900,42,1,138.05,138.05,2025-03-07,processing,,South,138.05,2025-03-07,Grocery Item 02,Grocery,61.43,138.05,True
4113,2901,37,1,141.93,141.93,2025-03-07,processing,,North,141.93,2025-03-07,Fashion Item 05,Fashion,76.85,141.93,True
4114,2902,28,1,84.15,84.15,2025-03-07,completed,,East,199.38,2025-03-07,Sports Item 04,Sports,39.74,84.15,True
4115,2902,11,1,115.23,115.23,2025-03-07,completed,,East,199.38,2025-03-07,Home Item 03,Home,73.04,115.23,True
4116,2903,36,1,53.45,53.45,2025-03-07,cancelled,,Central,205.98000000000002,2025-03-07,Fashion Item 04,Fashion,28.42,53.45,False
4117,2903,19,1,152.53,152.53,2025-03-07,cancelled,,Central,205.98000000000002,2025-03-07,Beauty Item 03,Beauty,83.95,152.53,False
4118,2904,35,1,157.65,157.65,2025-03-07,completed,,South,235.97,2025-03-07,Fashion Item 03,Fashion,77.82,157.65,True
4119,2904,21,1,78.32,78.32,2025-03-07,completed,,South,235.97,2025-03-07,Beauty Item 05,Beauty,34.88,78.32,True
4120,2905,35,1,157.65,157.65,2025-03-07,completed,,North,157.65,2025-03-07,Fashion Item 03,Fashion,77.82,157.65,True
4121,2906,19,1,152.53,152.53,2025-03-07,completed,,North,152.53,2025-03-07,Beauty Item 03,Beauty,83.95,152.53,True
4122,2907,44,1,69.13,69.13,2025-03-07,completed,,South,69.13,2025-03-07,Grocery Item 04,Grocery,46.32,69.13,True
4123,2908,40,1,202.48,202.48,2025-03-07,completed,,North,334.25,2025-03-07,Fashion Item 08,Fashion,92.66,202.48,True
4124,2908,21,1,78.32,78.32,2025-03-07,completed,,North,334.25,2025-03-07,Beauty Item 05,Beauty,34.88,78.32,True
4125,2908,36,1,53.45,53.45,2025-03-07,completed,,North,334.25,2025-03-07,Fashion Item 04,Fashion,28.42,53.45,True
4126,2909,47,1,21.34,21.34,2025-03-07,completed,,South,21.34,2025-03-07,Grocery Item 07,Grocery,13.74,21.34,True
4127,2910,14,1,61.39,61.39,2025-03-07,completed,,North,105.13,2025-03-07,Home Item 06,Home,36.75,61.39,True
4128,2910,34,1,43.74,43.74,2025-03-07,completed,,North,105.13,2025-03-07,Fashion Item 02,Fashion,22.77,43.74,True
4129,2911,10,1,163.05,163.05,2025-03-07,completed,,North,163.05,2025-03-07,Home Item 02,Home,76.01,163.05,True
4130,2912,1,1,114.06,114.06,2025-03-07,completed,,South,114.06,2025-03-07,Electronics Item 01,Electronics,75.52,114.06,True
4131,2913,4,1,72.47,72.47,2025-03-07,cancelled,,Central,156.62,2025-03-07,Electronics Item 04,Electronics,34.44,72.47,False
4132,2913,28,1,84.15,84.15,2025-03-07,cancelled,,Central,156.62,2025-03-07,Sports Item 04,Sports,39.74,84.15,False
4133,2914,31,2,19.71,39.42,2025-03-07,completed,,South,39.42,2025-03-07,Sports Item 07,Sports,11.9,19.71,True
4134,2915,13,1,34.71,34.71,2025-03-07,completed,,North,230.43,2025-03-07,Home Item 05,Home,15.9,34.71,True
4135,2915,33,1,171.28,171.28,2025-03-07,completed,,North,230.43,2025-03-07,Fashion Item 01,Fashion,77.9,171.28,True
4136,2915,32,2,12.22,24.44,2025-03-07,completed,,North,230.43,2025-03-07,Sports Item 08,Sports,7.11,12.22,True
4137,2916,23,1,83.16,83.16,2025-03-07,completed,,North,83.16,2025-03-07,Beauty Item 07,Beauty,39.32,83.16,True
4138,2917,45,1,31.58,31.58,2025-03-07,completed,,East,31.58,2025-03-07,Grocery Item 05,Grocery,18.68,31.58,True
4139,2918,36,1,53.45,53.45,2025-03-07,completed,,North,53.45,2025-03-07,Fashion Item 04,Fashion,28.42,53.45,True
4140,2919,43,2,24.61,49.22,2025-03-07,completed,,North,49.22,2025-03-07,Grocery Item 03,Grocery,11.56,24.61,True
4141,2920,26,1,124.26,124.26,2025-03-07,completed,,North,373.82,2025-03-07,Sports Item 02,Sports,72.7,124.26,True
4142,2920,15,1,173.9,173.9,2025-03-07,completed,,North,373.82,2025-03-07,Home Item 07,Home,83.24,173.9,True
4143,2920,22,1,75.66,75.66,2025-03-07,completed,,North,373.82,2025-03-07,Beauty Item 06,Beauty,36.14,75.66,True
4144,2921,39,2,124.06,248.12,2025-03-07,completed,,South,248.12,2025-03-07,Fashion Item 07,Fashion,65.04,124.06,True
4145,2922,8,1,20.47,20.47,2025-03-07,processing,,North,20.47,2025-03-07,Electronics Item 08,Electronics,12.26,20.47,True
4146,2923,13,1,34.71,34.71,2025-03-07,completed,,North,34.71,2025-03-07,Home Item 05,Home,15.9,34.71,True
4147,2924,6,1,88.2,88.2,2025-03-07,completed,,East,364.3,2025-03-07,Electronics Item 06,Electronics,39.5,88.2,True
4148,2924,42,2,138.05,276.1,2025-03-07,completed,,East,364.3,2025-03-07,Grocery Item 02,Grocery,61.43,138.05,True
4149,2925,3,1,57.71,57.71,2025-03-07,completed,,East,125.61000000000001,2025-03-07,Electronics Item 03,Electronics,26.19,57.71,True
4150,2925,30,1,67.9,67.9,2025-03-07,completed,,East,125.61000000000001,2025-03-07,Sports Item 06,Sports,46.01,67.9,True
4151,2926,4,1,72.47,72.47,2025-03-07,completed,,North,84.69,2025-03-07,Electronics Item 04,Electronics,34.44,72.47,True
4152,2926,32,1,12.22,12.22,2025-03-07,completed,,North,84.69,2025-03-07,Sports Item 08,Sports,7.11,12.22,True
4153,2927,43,3,24.61,73.83,2025-03-08,completed,,Central,73.83,2025-03-08,Grocery Item 03,Grocery,11.56,24.61,True
4154,2928,45,1,31.58,31.58,2025-03-08,completed,,East,201.19,2025-03-08,Grocery Item 05,Grocery,18.68,31.58,True
4155,2928,25,1,43.73,43.73,2025-03-08,completed,,East,201.19,2025-03-08,Sports Item 01,Sports,20.88,43.73,True
4156,2928,46,1,125.88,125.88,2025-03-08,completed,,East,201.19,2025-03-08,Grocery Item 06,Grocery,73.75,125.88,True
4157,2929,30,1,67.9,67.9,2025-03-08,completed,,South,410.08000000000004,2025-03-08,Sports Item 06,Sports,46.01,67.9,True
4158,2929,1,3,114.06,342.18,2025-03-08,completed,,South,410.08000000000004,2025-03-08,Electronics Item 01,Electronics,75.52,114.06,True
4159,2930,32,2,12.22,24.44,2025-03-08,cancelled,,Central,24.44,2025-03-08,Sports Item 08,Sports,7.11,12.22,False
4160,2931,14,2,61.39,122.78,2025-03-08,completed,,Central,122.78,2025-03-08,Home Item 06,Home,36.75,61.39,True
4161,2932,37,1,141.93,141.93,2025-03-08,completed,,South,141.93,2025-03-08,Fashion Item 05,Fashion,76.85,141.93,True
4162,2933,12,1,117.99,117.99,2025-03-08,unknown_status,,South,117.99,2025-03-08,Home Item 04,Home,58.96,117.99,False
4163,2934,12,1,117.99,117.99,2025-03-08,completed,,North,190.45999999999998,2025-03-08,Home Item 04,Home,58.96,117.99,True
4164,2934,4,1,72.47,72.47,2025-03-08,completed,,North,190.45999999999998,2025-03-08,Electronics Item 04,Electronics,34.44,72.47,True
4165,2935,28,1,84.15,84.15,2025-03-08,completed,,Central,84.15,2025-03-08,Sports Item 04,Sports,39.74,84.15,True
4166,2936,34,1,43.74,43.74,2025-03-08,completed,,South,43.74,2025-03-08,Fashion Item 02,Fashion,22.77,43.74,True
4167,2937,40,1,202.48,202.48,2025-03-08,processing,,South,346.61,2025-03-08,Fashion Item 08,Fashion,92.66,202.48,True
4168,2937,16,1,144.13,144.13,2025-03-08,processing,,South,346.61,2025-03-08,Home Item 08,Home,93.01,144.13,True
4169,2938,23,1,83.16,83.16,2025-03-08,completed,,East,83.16,2025-03-08,Beauty Item 07,Beauty,39.32,83.16,True
4170,2939,12,1,117.99,117.99,2025-03-08,processing,,East,117.99,2025-03-08,Home Item 04,Home,58.96,117.99,True
4171,2940,20,1,42.3,42.3,2025-03-08,completed,,North,42.3,2025-03-08,Beauty Item 04,Beauty,18.73,42.3,True
4172,2941,46,1,125.88,125.88,2025-03-08,completed,,North,125.88,2025-03-08,Grocery Item 06,Grocery,73.75,125.88,True
4173,2942,36,1,53.45,53.45,2025-03-08,cancelled,,North,53.45,2025-03-08,Fashion Item 04,Fashion,28.42,53.45,False
4174,2943,44,2,69.13,138.26,2025-03-08,completed,,North,138.26,2025-03-08,Grocery Item 04,Grocery,46.32,69.13,True
4175,2944,35,1,157.65,157.65,2025-03-08,completed,,East,226.78,2025-03-08,Fashion Item 03,Fashion,77.82,157.65,True
4176,2944,44,1,69.13,69.13,2025-03-08,completed,,East,226.78,2025-03-08,Grocery Item 04,Grocery,46.32,69.13,True
4177,2945,8,3,20.47,61.41,2025-03-08,completed,,North,61.41,2025-03-08,Electronics Item 08,Electronics,12.26,20.47,True
4178,2946,47,3,21.34,64.02,2025-03-08,completed,,Central,64.02,2025-03-08,Grocery Item 07,Grocery,13.74,21.34,True
4179,2947,46,1,125.88,125.88,2025-03-08,completed,,East,125.88,2025-03-08,Grocery Item 06,Grocery,73.75,125.88,True
4180,2948,14,2,61.39,122.78,2025-03-08,completed,,Central,238.01,2025-03-08,Home Item 06,Home,36.75,61.39,True
4181,2948,11,1,115.23,115.23,2025-03-08,completed,,Central,238.01,2025-03-08,Home Item 03,Home,73.04,115.23,True
4182,2949,44,1,69.13,69.13,2025-03-08,completed,,Central,69.13,2025-03-08,Grocery Item 04,Grocery,46.32,69.13,True
4183,2950,3,1,57.71,57.71,2025-03-08,processing,,East,57.71,2025-03-08,Electronics Item 03,Electronics,26.19,57.71,True
4184,2951,10,3,163.05,489.15,2025-03-08,completed,,East,513.76,2025-03-08,Home Item 02,Home,76.01,163.05,True
4185,2951,43,1,24.61,24.61,2025-03-08,completed,,East,513.76,2025-03-08,Grocery Item 03,Grocery,11.56,24.61,True
4186,2952,36,1,53.45,53.45,2025-03-08,completed,,South,83.01,2025-03-08,Fashion Item 04,Fashion,28.42,53.45,True
4187,2952,24,1,29.56,29.56,2025-03-08,completed,,South,83.01,2025-03-08,Beauty Item 08,Beauty,14.55,29.56,True
4188,2953,23,1,83.16,83.16,2025-03-08,completed,,Central,83.16,2025-03-08,Beauty Item 07,Beauty,39.32,83.16,True
4189,2954,36,1,53.45,53.45,2025-03-08,completed,,Central,53.45,2025-03-08,Fashion Item 04,Fashion,28.42,53.45,True
4190,2955,36,1,53.45,53.45,2025-03-08,completed,,South,114.84,2025-03-08,Fashion Item 04,Fashion,28.42,53.45,True
4191,2955,14,1,61.39,61.39,2025-03-08,completed,,South,114.84,2025-03-08,Home Item 06,Home,36.75,61.39,True
4192,2956,15,2,173.9,347.8,2025-03-08,processing,,East,347.8,2025-03-08,Home Item 07,Home,83.24,173.9,True
