order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date,shipment_id,promised_ship_date,shipped_date,delivered_date,is_fulfilled,is_delayed
2983,2025-03-09,completed,,East,91.06,2025-03-09,2736.0,2025-03-12,2025-03-11,2025-03-12,1,0
2984,2025-03-09,cancelled,,South,53.45,2025-03-09,,,,,0,1
2985,2025-03-09,completed,,South,78.32,2025-03-09,2737.0,2025-03-12,2025-03-10,2025-03-13,1,0
2986,2025-03-09,completed,,South,215.07999999999998,2025-03-09,2738.0,2025-03-12,2025-03-11,2025-03-15,1,0
2987,2025-03-09,completed,,East,75.66,2025-03-09,2739.0,2025-03-12,2025-03-14,2025-03-15,1,1
2988,2025-03-09,completed,,Central,24.68,2025-03-09,2740.0,2025-03-12,2025-03-14,2025-03-17,1,1
2989,2025-03-09,completed,,East,83.16,2025-03-09,2741.0,2025-03-12,2025-03-11,2025-03-14,1,0
2990,2025-03-09,completed,,North,147.31,2025-03-09,2742.0,2025-03-12,2025-03-12,2025-03-16,1,0
2991,2025-03-09,completed,,South,347.8,2025-03-09,2743.0,2025-03-11,2025-03-12,2025-03-13,1,1
2992,2025-03-09,completed,,East,31.58,2025-03-09,2744.0,2025-03-12,2025-03-12,2025-03-13,1,0
2993,2025-03-09,completed,,North,78.32,2025-03-09,2745.0,2025-03-11,2025-03-11,2025-03-13,1,0
2994,2025-03-09,completed,,South,141.93,2025-03-09,2746.0,2025-03-11,2025-03-11,2025-03-13,1,0
2995,2025-03-09,completed,,Central,49.36,2025-03-09,2747.0,2025-03-13,2025-03-11,2025-03-12,1,0
2996,2025-03-09,completed,,South,84.15,2025-03-09,2748.0,2025-03-13,2025-03-11,2025-03-12,1,0
2997,2025-03-09,completed,,Central,285.64,2025-03-09,2749.0,2025-03-11,2025-03-12,2025-03-14,1,1
2998,2025-03-09,completed,,South,170.93,2025-03-09,2750.0,2025-03-12,2025-03-11,2025-03-13,1,0
2999,2025-03-09,completed,,South,404.96,2025-03-09,2751.0,2025-03-11,2025-03-11,2025-03-12,1,0
3000,2025-03-09,completed,,North,128.24,2025-03-09,2752.0,2025-03-11,2025-03-10,2025-03-12,1,0
3001,2025-03-09,completed,,South,366.19000000000005,2025-03-09,2753.0,2025-03-13,2025-03-12,2025-03-16,1,0
3002,2025-03-09,completed,,Central,173.0,2025-03-09,2754.0,2025-03-13,,,0,1
3003,2025-03-09,completed,,Central,264.3,2025-03-09,2755.0,2025-03-12,2025-03-11,2025-03-15,1,0
3004,2025-03-09,completed,,North,24.61,2025-03-09,2756.0,2025-03-13,2025-03-11,2025-03-12,1,0
3005,2025-03-09,processing,,North,61.39,2025-03-09,2757.0,2025-03-12,2025-03-12,2025-03-14,1,0
3006,2025-03-10,completed,,South,24.61,2025-03-10,2758.0,2025-03-13,2025-03-13,2025-03-15,1,0
3007,2025-03-10,completed,,Central,156.64,2025-03-10,2759.0,2025-03-13,2025-03-12,2025-03-14,1,0
3008,2025-03-10,completed,,East,541.28,2025-03-10,2760.0,2025-03-13,2025-03-12,2025-03-14,1,0
3009,2025-03-10,completed,,East,362.77,2025-03-10,2761.0,2025-03-13,2025-03-12,2025-03-15,1,0
3010,2025-03-10,completed,,Central,34.71,2025-03-10,2762.0,2025-03-13,2025-03-12,2025-03-16,1,0
3011,2025-03-10,cancelled,,South,157.65,2025-03-10,,,,,0,1
3012,2025-03-10,completed,,East,158.73,2025-03-10,2763.0,2025-03-14,2025-03-13,2025-03-14,1,0
3013,2025-03-10,completed,,Central,43.73,2025-03-10,2764.0,2025-03-13,2025-03-13,2025-03-17,1,0
3014,2025-03-10,processing,,South,24.68,2025-03-10,2765.0,2025-03-13,2025-03-15,2025-03-17,1,1
3015,2025-03-10,completed,,East,402.78000000000003,2025-03-10,2766.0,2025-03-14,2025-03-12,2025-03-14,1,0
3016,2025-03-10,unknown_status,,South,32.69,2025-03-10,,,,,0,1
3017,2025-03-10,completed,,East,20.47,2025-03-10,2767.0,2025-03-14,2025-03-15,2025-03-19,1,1
3018,2025-03-10,completed,,East,42.68,2025-03-10,2768.0,2025-03-12,2025-03-11,2025-03-12,1,0
3019,2025-03-10,completed,,Central,228.19,2025-03-10,2769.0,2025-03-13,2025-03-12,2025-03-16,1,0
3020,2025-03-10,completed,,South,162.47,2025-03-10,2770.0,2025-03-13,2025-03-15,2025-03-19,1,1
3021,2025-03-10,processing,,East,202.48,2025-03-10,2771.0,2025-03-13,,,0,1
3022,2025-03-10,completed,,South,368.28,2025-03-10,2772.0,2025-03-13,2025-03-12,2025-03-15,1,0
3023,2025-03-10,completed,,Central,248.52,2025-03-10,2773.0,2025-03-13,2025-03-12,2025-03-13,1,0
3024,2025-03-10,completed,,North,202.48,2025-03-10,2774.0,2025-03-12,2025-03-13,2025-03-17,1,1
3025,2025-03-10,completed,,South,84.68,2025-03-10,2775.0,2025-03-13,2025-03-12,2025-03-14,1,0
3026,2025-03-10,completed,,Central,262.1,2025-03-10,2776.0,2025-03-12,,,0,1
3027,2025-03-10,processing,,East,20.47,2025-03-10,2777.0,2025-03-13,2025-03-12,2025-03-15,1,0
3028,2025-03-10,processing,,East,371.23,2025-03-10,2778.0,2025-03-12,2025-03-11,2025-03-13,1,0
3029,2025-03-10,completed,,East,61.39,2025-03-10,2779.0,2025-03-13,2025-03-12,2025-03-15,1,0
3030,2025-03-10,completed,,South,31.58,2025-03-10,2780.0,2025-03-14,2025-03-13,2025-03-15,1,0
3031,2025-03-10,processing,,Central,53.45,2025-03-10,2781.0,2025-03-13,2025-03-13,2025-03-15,1,0
3032,2025-03-10,completed,,East,235.98,2025-03-10,2782.0,2025-03-14,2025-03-13,2025-03-15,1,0
3033,2025-03-10,completed,,South,228.12,2025-03-10,2783.0,2025-03-13,2025-03-12,2025-03-16,1,0
3034,2025-03-10,completed,,East,157.65,2025-03-10,2784.0,2025-03-12,2025-03-13,2025-03-15,1,1
3035,2025-03-10,completed,,East,183.5,2025-03-10,2785.0,2025-03-12,2025-03-13,2025-03-14,1,1
3036,2025-03-10,completed,,Central,230.85,2025-03-10,2786.0,2025-03-13,2025-03-13,2025-03-14,1,0
3037,2025-03-10,completed,,South,20.47,2025-03-10,2787.0,2025-03-12,2025-03-15,2025-03-19,1,1
3038,2025-03-10,unknown_status,,North,83.16,2025-03-10,,,,,0,1
3039,2025-03-10,completed,,East,83.16,2025-03-10,2788.0,2025-03-12,2025-03-12,2025-03-14,1,0
3040,2025-03-10,completed,,Central,72.47,2025-03-10,2789.0,2025-03-13,2025-03-13,2025-03-15,1,0
3041,2025-03-10,completed,,North,63.64,2025-03-10,2790.0,2025-03-13,2025-03-11,2025-03-12,1,0
3042,2025-03-10,completed,,South,489.15,2025-03-10,2791.0,2025-03-12,2025-03-13,2025-03-17,1,1
3043,2025-03-10,completed,,Central,31.58,2025-03-10,2792.0,2025-03-12,2025-03-12,2025-03-14,1,0
3044,2025-03-10,completed,,North,34.71,2025-03-10,2793.0,2025-03-12,2025-03-12,2025-03-16,1,0
3045,2025-03-10,completed,,Central,204.26,2025-03-10,2794.0,2025-03-13,2025-03-11,2025-03-14,1,0
3046,2025-03-10,completed,,East,434.62,2025-03-10,2795.0,2025-03-12,2025-03-11,2025-03-14,1,0
3047,2025-03-11,completed,,East,34.71,2025-03-11,2796.0,2025-03-13,2025-03-16,2025-03-17,1,1
3048,2025-03-11,completed,,North,61.39,2025-03-11,2797.0,2025-03-13,2025-03-16,2025-03-17,1,1
3049,2025-03-11,completed,,South,163.05,2025-03-11,2798.0,2025-03-15,2025-03-12,2025-03-13,1,0
3050,2025-03-11,completed,,East,53.45,2025-03-11,2799.0,2025-03-14,2025-03-16,2025-03-20,1,1
3051,2025-03-11,completed,,South,73.61,2025-03-11,2800.0,2025-03-14,2025-03-16,2025-03-19,1,1
3052,2025-03-11,completed,,North,414.15,2025-03-11,2801.0,2025-03-14,2025-03-13,2025-03-16,1,0
3053,2025-03-11,completed,,East,20.47,2025-03-11,2802.0,2025-03-14,2025-03-12,2025-03-16,1,0
3054,2025-03-11,completed,,East,163.05,2025-03-11,2803.0,2025-03-14,2025-03-12,2025-03-14,1,0
3055,2025-03-11,completed,,North,57.71,2025-03-11,2804.0,2025-03-14,2025-03-12,2025-03-15,1,0
3056,2025-03-11,processing,,South,61.39,2025-03-11,2805.0,2025-03-14,2025-03-14,2025-03-18,1,0
3057,2025-03-11,completed,,North,163.05,2025-03-11,2806.0,2025-03-14,2025-03-12,2025-03-16,1,0
3058,2025-03-11,completed,,Central,20.47,2025-03-11,2807.0,2025-03-14,2025-03-14,2025-03-15,1,0
3059,2025-03-11,completed,,East,84.15,2025-03-11,2808.0,2025-03-13,2025-03-13,2025-03-14,1,0
3060,2025-03-11,completed,,East,42.3,2025-03-11,2809.0,2025-03-14,2025-03-13,2025-03-14,1,0
3061,2025-03-11,completed,,South,43.73,2025-03-11,2810.0,2025-03-13,2025-03-12,2025-03-13,1,0
3062,2025-03-11,processing,,South,61.39,2025-03-11,2811.0,2025-03-15,2025-03-13,2025-03-17,1,0
3063,2025-03-11,cancelled,,Central,197.76000000000002,2025-03-11,,,,,0,1
3064,2025-03-11,completed,,South,152.53,2025-03-11,2812.0,2025-03-14,2025-03-13,2025-03-16,1,0
3065,2025-03-11,completed,,South,78.32,2025-03-11,2813.0,2025-03-14,2025-03-12,2025-03-15,1,0
3066,2025-03-11,completed,,North,206.16,2025-03-11,2814.0,2025-03-14,2025-03-14,2025-03-15,1,0
3067,2025-03-11,completed,,East,40.94,2025-03-11,2815.0,2025-03-13,2025-03-14,2025-03-17,1,1
3068,2025-03-11,completed,,South,37.74,2025-03-11,2816.0,2025-03-15,2025-03-14,2025-03-16,1,0
3069,2025-03-11,completed,,North,171.28,2025-03-11,2817.0,2025-03-14,2025-03-13,2025-03-14,1,0
3070,2025-03-11,completed,,South,125.88,2025-03-11,2818.0,2025-03-14,2025-03-14,2025-03-18,1,0
3071,2025-03-11,completed,,East,195.72,2025-03-11,2819.0,2025-03-14,2025-03-12,2025-03-13,1,0
3072,2025-03-11,completed,,North,57.71,2025-03-11,2820.0,2025-03-13,2025-03-12,2025-03-13,1,0
3073,2025-03-11,completed,,North,62.769999999999996,2025-03-11,2821.0,2025-03-13,2025-03-16,2025-03-19,1,1
3074,2025-03-11,completed,,Central,61.39,2025-03-11,2822.0,2025-03-15,2025-03-16,2025-03-20,1,1
3075,2025-03-11,processing,,Central,241.8,2025-03-11,2823.0,2025-03-14,2025-03-13,2025-03-14,1,0
3076,2025-03-11,completed,,Central,85.03,2025-03-11,2824.0,2025-03-13,2025-03-12,2025-03-14,1,0
3077,2025-03-11,completed,,North,20.47,2025-03-11,2825.0,2025-03-14,2025-03-13,2025-03-16,1,0
3078,2025-03-11,refunded,,Central,202.48,2025-03-11,,,,,0,1
3079,2025-03-11,completed,,North,75.48,2025-03-11,2826.0,2025-03-13,2025-03-12,2025-03-16,1,0
3080,2025-03-11,completed,,East,100.71,2025-03-11,2827.0,2025-03-14,2025-03-12,2025-03-15,1,0
3081,2025-03-11,cancelled,,Central,42.3,2025-03-11,,,,,0,1
3082,2025-03-11,completed,,East,61.39,2025-03-11,2828.0,2025-03-14,2025-03-13,2025-03-16,1,0
3083,2025-03-11,completed,,Central,242.25,2025-03-11,2829.0,2025-03-15,2025-03-14,2025-03-15,1,0
3084,2025-03-12,completed,,East,202.48,2025-03-12,2830.0,2025-03-14,,,0,1
3085,2025-03-12,completed,,Central,88.2,2025-03-12,2831.0,2025-03-15,2025-03-15,2025-03-19,1,0
3086,2025-03-12,completed,,South,20.47,2025-03-12,2832.0,2025-03-15,2025-03-14,2025-03-16,1,0
3087,2025-03-12,processing,,East,276.1,2025-03-12,2833.0,2025-03-15,2025-03-15,2025-03-18,1,0
3088,2025-03-12,unknown_status,,East,12.22,2025-03-12,,,,,0,1
3089,2025-03-12,completed,,East,37.74,2025-03-12,2834.0,2025-03-15,2025-03-17,2025-03-19,1,1
3090,2025-03-12,completed,,East,19.71,2025-03-12,2835.0,2025-03-14,2025-03-14,2025-03-16,1,0
3091,2025-03-12,completed,,South,521.7,2025-03-12,2836.0,2025-03-14,2025-03-15,2025-03-19,1,1
3092,2025-03-12,completed,,South,20.47,2025-03-12,2837.0,2025-03-16,2025-03-14,2025-03-16,1,0
3093,2025-03-12,completed,,Central,106.9,2025-03-12,2838.0,2025-03-15,2025-03-17,2025-03-18,1,1
3094,2025-03-12,cancelled,,East,141.93,2025-03-12,,,,,0,1
3095,2025-03-12,completed,,Central,239.49,2025-03-12,2839.0,2025-03-14,2025-03-13,2025-03-16,1,0
3096,2025-03-12,completed,,Central,83.16,2025-03-12,2840.0,2025-03-15,2025-03-14,2025-03-15,1,0
3097,2025-03-12,completed,,East,263.9,2025-03-12,2841.0,2025-03-15,,,0,1
3098,2025-03-12,completed,,East,67.9,2025-03-12,2842.0,2025-03-14,2025-03-17,2025-03-21,1,1
3099,2025-03-12,processing,,North,53.45,2025-03-12,2843.0,2025-03-15,2025-03-14,2025-03-18,1,0
3100,2025-03-12,completed,,Central,232.18,2025-03-12,2844.0,2025-03-15,2025-03-14,2025-03-16,1,0
3101,2025-03-12,completed,,East,157.65,2025-03-12,2845.0,2025-03-15,2025-03-14,2025-03-18,1,0
3102,2025-03-12,completed,,South,53.45,2025-03-12,2846.0,2025-03-15,2025-03-19,2025-03-22,1,1
3103,2025-03-12,completed,,Central,161.29,2025-03-12,2847.0,2025-03-15,2025-03-14,2025-03-15,1,0
3104,2025-03-12,refunded,,East,326.4,2025-03-12,,,,,0,1
3105,2025-03-12,completed,,North,12.22,2025-03-12,2848.0,2025-03-15,2025-03-17,2025-03-20,1,1
3106,2025-03-12,completed,,North,282.52,2025-03-12,2849.0,2025-03-14,2025-03-15,2025-03-19,1,1
3107,2025-03-12,completed,,North,255.43,2025-03-12,2850.0,2025-03-15,2025-03-14,2025-03-18,1,0
3108,2025-03-12,completed,,Central,111.16,2025-03-12,2851.0,2025-03-16,2025-03-14,2025-03-17,1,0
3109,2025-03-12,completed,,North,61.39,2025-03-12,2852.0,2025-03-15,2025-03-15,2025-03-18,1,0
3110,2025-03-12,completed,,East,75.66,2025-03-12,2853.0,2025-03-16,,,0,1
3111,2025-03-12,completed,,North,179.54000000000002,2025-03-12,2854.0,2025-03-14,2025-03-17,2025-03-21,1,1
3112,2025-03-12,completed,,South,157.65,2025-03-12,2855.0,2025-03-15,2025-03-17,2025-03-21,1,1
3113,2025-03-12,completed,,North,83.16,2025-03-12,2856.0,2025-03-15,2025-03-13,2025-03-16,1,0
3114,2025-03-12,completed,,East,137.03,2025-03-12,2857.0,2025-03-14,2025-03-15,2025-03-16,1,1
3115,2025-03-12,completed,,East,84.15,2025-03-12,2858.0,2025-03-15,2025-03-14,2025-03-17,1,0
3116,2025-03-12,completed,,North,138.05,2025-03-12,2859.0,2025-03-15,2025-03-14,2025-03-16,1,0
3117,2025-03-12,completed,,North,353.04,2025-03-12,2860.0,2025-03-15,2025-03-15,2025-03-19,1,0
3118,2025-03-12,completed,,South,124.26,2025-03-12,2861.0,2025-03-16,2025-03-19,2025-03-22,1,1
3119,2025-03-12,completed,,East,256.3,2025-03-12,2862.0,2025-03-15,2025-03-17,2025-03-21,1,1
3120,2025-03-12,completed,,Central,36.66,2025-03-12,2863.0,2025-03-15,2025-03-14,2025-03-15,1,0
3121,2025-03-12,completed,,North,642.16,2025-03-12,2864.0,2025-03-16,2025-03-15,2025-03-18,1,0
3122,2025-03-12,completed,,Central,42.68,2025-03-12,2865.0,2025-03-15,2025-03-17,2025-03-20,1,1
3123,2025-03-12,completed,,North,117.99,2025-03-12,2866.0,2025-03-15,2025-03-15,2025-03-17,1,0
3124,2025-03-12,completed,,North,313.62,2025-03-12,2867.0,2025-03-15,2025-03-17,2025-03-20,1,1
3125,2025-03-12,processing,,North,217.41,2025-03-12,2868.0,2025-03-16,2025-03-14,2025-03-16,1,0
3126,2025-03-12,completed,,North,53.45,2025-03-12,2869.0,2025-03-15,2025-03-15,2025-03-17,1,0
3127,2025-03-12,completed,,South,113.14,2025-03-12,2870.0,2025-03-15,2025-03-19,2025-03-23,1,1
3128,2025-03-12,processing,,South,104.13,2025-03-12,2871.0,2025-03-15,2025-03-15,2025-03-17,1,0
3129,2025-03-12,completed,,Central,42.3,2025-03-12,2872.0,2025-03-15,2025-03-19,2025-03-20,1,1
3130,2025-03-12,completed,,Central,90.53999999999999,2025-03-12,2873.0,2025-03-16,2025-03-13,2025-03-16,1,0
3131,2025-03-12,cancelled,,East,49.55,2025-03-12,,,,,0,1
3132,2025-03-12,completed,,Central,271.54,2025-03-12,2874.0,2025-03-15,2025-03-14,2025-03-18,1,0
3133,2025-03-12,completed,,North,12.22,2025-03-12,2875.0,2025-03-16,2025-03-14,2025-03-18,1,0
3134,2025-03-13,completed,,North,459.15,2025-03-13,2876.0,2025-03-16,2025-03-16,2025-03-20,1,0
3135,2025-03-13,completed,,South,125.53999999999999,2025-03-13,2877.0,2025-03-16,,,0,1
3136,2025-03-13,completed,,North,43.74,2025-03-13,2878.0,2025-03-17,2025-03-15,2025-03-19,1,0
3137,2025-03-13,completed,,Central,12.22,2025-03-13,2879.0,2025-03-15,2025-03-18,2025-03-19,1,1
3138,2025-03-13,completed,,Central,78.32,2025-03-13,2880.0,2025-03-16,2025-03-15,2025-03-17,1,0
3139,2025-03-13,completed,,North,117.99,2025-03-13,2881.0,2025-03-15,2025-03-16,2025-03-18,1,1
3140,2025-03-13,cancelled,,South,78.13,2025-03-13,,,,,0,1
3141,2025-03-13,completed,,South,53.45,2025-03-13,2882.0,2025-03-17,2025-03-20,2025-03-23,1,1
3142,2025-03-13,completed,,East,103.63,2025-03-13,2883.0,2025-03-16,2025-03-15,2025-03-16,1,0
3143,2025-03-13,completed,,East,166.56,2025-03-13,2884.0,2025-03-16,2025-03-14,2025-03-15,1,0
3144,2025-03-13,completed,,North,401.25,2025-03-13,2885.0,2025-03-17,2025-03-14,2025-03-18,1,0
3145,2025-03-13,completed,,North,12.22,2025-03-13,2886.0,2025-03-16,2025-03-15,2025-03-17,1,0
3146,2025-03-13,completed,,East,69.13,2025-03-13,2887.0,2025-03-16,2025-03-16,2025-03-17,1,0
3147,2025-03-13,completed,,East,9.2,2025-03-13,2888.0,2025-03-16,2025-03-14,2025-03-18,1,0
3148,2025-03-13,processing,,North,29.56,2025-03-13,2889.0,2025-03-16,2025-03-20,2025-03-24,1,1
3149,2025-03-13,cancelled,,North,302.2,2025-03-13,,,,,0,1
3150,2025-03-13,completed,,North,138.05,2025-03-13,2890.0,2025-03-15,2025-03-15,2025-03-16,1,0
3151,2025-03-13,completed,,East,53.45,2025-03-13,2891.0,2025-03-16,2025-03-15,2025-03-18,1,0
3152,2025-03-13,completed,,South,162.01999999999998,2025-03-13,2892.0,2025-03-16,2025-03-15,2025-03-19,1,0
3153,2025-03-13,completed,,Central,219.95000000000002,2025-03-13,2893.0,2025-03-15,2025-03-15,2025-03-19,1,0
3154,2025-03-13,completed,,South,117.99,2025-03-13,2894.0,2025-03-17,2025-03-18,2025-03-21,1,1
3155,2025-03-13,completed,,Central,53.45,2025-03-13,2895.0,2025-03-16,2025-03-18,2025-03-21,1,1
3156,2025-03-13,completed,,North,69.13,2025-03-13,2896.0,2025-03-15,,,0,1
3157,2025-03-13,refunded,,South,162.47,2025-03-13,,,,,0,1
3158,2025-03-13,processing,,North,152.53,2025-03-13,2897.0,2025-03-15,2025-03-15,2025-03-19,1,0
3159,2025-03-13,completed,,Central,171.28,2025-03-13,2898.0,2025-03-16,2025-03-20,2025-03-23,1,1
3160,2025-03-13,refunded,,North,84.15,2025-03-13,,,,,0,1
3161,2025-03-13,processing,,East,138.79,2025-03-13,2899.0,2025-03-15,2025-03-18,2025-03-22,1,1
3162,2025-03-13,completed,,East,173.9,2025-03-13,2900.0,2025-03-16,2025-03-16,2025-03-18,1,0
3163,2025-03-13,completed,,South,20.47,2025-03-13,2901.0,2025-03-16,2025-03-18,2025-03-19,1,1
3164,2025-03-13,completed,,East,166.32,2025-03-13,2902.0,2025-03-15,2025-03-15,2025-03-19,1,0
3165,2025-03-13,refunded,,North,315.83000000000004,2025-03-13,,,,,0,1
3166,2025-03-13,completed,,East,214.28,2025-03-13,2903.0,2025-03-17,2025-03-15,2025-03-17,1,0
3167,2025-03-13,completed,,North,138.26,2025-03-13,2904.0,2025-03-16,2025-03-14,2025-03-16,1,0
3168,2025-03-13,completed,,North,213.92000000000002,2025-03-13,2905.0,2025-03-15,2025-03-16,2025-03-19,1,1
3169,2025-03-13,completed,,North,83.16,2025-03-13,2906.0,2025-03-16,2025-03-16,2025-03-18,1,0
3170,2025-03-13,refunded,,East,20.47,2025-03-13,,,,,0,1
3171,2025-03-13,completed,,South,138.05,2025-03-13,2907.0,2025-03-15,2025-03-18,2025-03-22,1,1
3172,2025-03-13,cancelled,,North,21.34,2025-03-13,,,,,0,1
3173,2025-03-13,processing,,East,83.16,2025-03-13,2908.0,2025-03-16,2025-03-16,2025-03-20,1,0
3174,2025-03-13,completed,,Central,37.74,2025-03-13,2909.0,2025-03-15,2025-03-14,2025-03-18,1,0
3175,2025-03-13,completed,,South,195.01,2025-03-13,2910.0,2025-03-15,2025-03-15,2025-03-17,1,0
3176,2025-03-13,completed,,Central,552.46,2025-03-13,2911.0,2025-03-17,2025-03-16,2025-03-17,1,0
3177,2025-03-13,completed,,Central,202.48,2025-03-13,2912.0,2025-03-16,2025-03-14,2025-03-15,1,0
3178,2025-03-14,completed,,South,42.3,2025-03-14,2913.0,2025-03-18,2025-03-15,2025-03-17,1,0
3179,2025-03-14,completed,,Central,116.06,2025-03-14,2914.0,2025-03-16,2025-03-15,2025-03-16,1,0
3180,2025-03-14,completed,,East,207.39,2025-03-14,2915.0,2025-03-18,2025-03-16,2025-03-19,1,0
3181,2025-03-14,completed,,North,157.65,2025-03-14,2916.0,2025-03-18,2025-03-17,2025-03-20,1,0
3182,2025-03-14,completed,,North,57.71,2025-03-14,2917.0,2025-03-17,2025-03-17,2025-03-20,1,0
3183,2025-03-14,completed,,East,156.64,2025-03-14,2918.0,2025-03-17,2025-03-16,2025-03-17,1,0
3184,2025-03-14,completed,,Central,77.00999999999999,2025-03-14,2919.0,2025-03-17,2025-03-17,2025-03-20,1,0
3185,2025-03-14,completed,,East,316.42,2025-03-14,2920.0,2025-03-17,2025-03-16,2025-03-17,1,0
3186,2025-03-14,refunded,,East,122.78,2025-03-14,,,,,0,1
3187,2025-03-14,completed,,East,19.71,2025-03-14,2921.0,2025-03-17,2025-03-16,2025-03-18,1,0
3188,2025-03-14,completed,,North,163.05,2025-03-14,2922.0,2025-03-17,2025-03-16,2025-03-20,1,0
3189,2025-03-14,processing,,East,59.69,2025-03-14,2923.0,2025-03-17,2025-03-15,2025-03-18,1,0
3190,2025-03-14,completed,,North,43.74,2025-03-14,2924.0,2025-03-17,2025-03-17,2025-03-21,1,0
3191,2025-03-14,completed,,Central,106.9,2025-03-14,2925.0,2025-03-17,2025-03-16,2025-03-18,1,0
3192,2025-03-14,completed,,East,124.26,2025-03-14,2926.0,2025-03-17,2025-03-16,2025-03-18,1,0
3193,2025-03-14,completed,,East,57.71,2025-03-14,2927.0,2025-03-17,2025-03-17,2025-03-21,1,0
3194,2025-03-14,completed,,North,24.61,2025-03-14,2928.0,2025-03-17,2025-03-16,2025-03-19,1,0
3195,2025-03-14,processing,,Central,168.3,2025-03-14,2929.0,2025-03-17,2025-03-16,2025-03-17,1,0
3196,2025-03-14,completed,,East,276.1,2025-03-14,2930.0,2025-03-16,2025-03-19,2025-03-22,1,1
3197,2025-03-14,completed,,North,117.99,2025-03-14,2931.0,2025-03-16,2025-03-17,2025-03-19,1,1
3198,2025-03-14,completed,,East,407.43,2025-03-14,2932.0,2025-03-16,2025-03-17,2025-03-19,1,1
3199,2025-03-14,processing,,North,413.0,2025-03-14,2933.0,2025-03-17,2025-03-15,2025-03-19,1,0
3200,2025-03-14,completed,,Central,140.87,2025-03-14,2934.0,2025-03-17,2025-03-16,2025-03-18,1,0
3201,2025-03-14,cancelled,,South,119.6,2025-03-14,,,,,0,1
3202,2025-03-14,completed,,North,53.45,2025-03-14,2935.0,2025-03-17,2025-03-19,2025-03-21,1,1
3203,2025-03-14,completed,,East,83.16,2025-03-14,2936.0,2025-03-16,2025-03-16,2025-03-18,1,0
3204,2025-03-14,completed,,East,162.0,2025-03-14,2937.0,2025-03-17,2025-03-16,2025-03-17,1,0
3205,2025-03-14,completed,,North,326.1,2025-03-14,2938.0,2025-03-18,2025-03-17,2025-03-20,1,0
3206,2025-03-14,completed,,Central,67.9,2025-03-14,2939.0,2025-03-17,2025-03-17,2025-03-21,1,0
3207,2025-03-14,completed,,North,57.71,2025-03-14,2940.0,2025-03-17,2025-03-19,2025-03-23,1,1
3208,2025-03-14,completed,,South,12.22,2025-03-14,2941.0,2025-03-17,2025-03-19,2025-03-22,1,1
3209,2025-03-14,unknown_status,,North,61.39,2025-03-14,,,,,0,1
3210,2025-03-14,completed,,Central,163.05,2025-03-14,2942.0,2025-03-17,2025-03-16,2025-03-20,1,0
3211,2025-03-14,completed,,East,42.3,2025-03-14,2943.0,2025-03-17,2025-03-16,2025-03-18,1,0
3212,2025-03-14,completed,,South,61.39,2025-03-14,2944.0,2025-03-17,2025-03-19,2025-03-21,1,1
3213,2025-03-14,completed,,Central,72.47,2025-03-14,2945.0,2025-03-17,2025-03-16,2025-03-19,1,0
3214,2025-03-14,completed,,South,31.58,2025-03-14,2946.0,2025-03-16,2025-03-19,2025-03-21,1,1
3215,2025-03-14,completed,,South,235.20000000000002,2025-03-14,2947.0,2025-03-17,,,0,1
3216,2025-03-14,completed,,Central,42.3,2025-03-14,2948.0,2025-03-17,2025-03-19,2025-03-22,1,1
3217,2025-03-14,completed,,South,315.3,2025-03-14,2949.0,2025-03-17,2025-03-17,2025-03-18,1,0
3218,2025-03-14,completed,,Central,252.45,2025-03-14,2950.0,2025-03-17,2025-03-16,2025-03-20,1,0
3219,2025-03-14,completed,,East,156.64,2025-03-14,2951.0,2025-03-16,2025-03-19,2025-03-21,1,1
3220,2025-03-14,unknown_status,,South,84.15,2025-03-14,,,,,0,1
3221,2025-03-15,cancelled,,Central,176.4,2025-03-15,,,,,0,1
3222,2025-03-15,completed,,East,212.45,2025-03-15,2952.0,2025-03-18,2025-03-17,2025-03-19,1,0
3223,2025-03-15,completed,,East,148.13,2025-03-15,2953.0,2025-03-19,2025-03-18,2025-03-21,1,0
3224,2025-03-15,completed,,North,106.9,2025-03-15,2954.0,2025-03-19,2025-03-17,2025-03-19,1,0
3225,2025-03-15,completed,,East,61.39,2025-03-15,2955.0,2025-03-18,2025-03-20,2025-03-24,1,1
3226,2025-03-15,processing,,North,115.23,2025-03-15,2956.0,2025-03-18,2025-03-17,2025-03-21,1,0
3227,2025-03-15,completed,,South,83.16,2025-03-15,2957.0,2025-03-18,2025-03-17,2025-03-18,1,0
3228,2025-03-15,completed,,Central,75.66,2025-03-15,2958.0,2025-03-18,2025-03-18,2025-03-22,1,0
3229,2025-03-15,completed,,North,101.25,2025-03-15,2959.0,2025-03-17,2025-03-20,2025-03-22,1,1
3230,2025-03-15,completed,,Central,101.25,2025-03-15,2960.0,2025-03-18,2025-03-17,2025-03-18,1,0
3231,2025-03-15,completed,,North,99.48,2025-03-15,2961.0,2025-03-17,2025-03-20,2025-03-24,1,1
3232,2025-03-15,completed,,North,157.65,2025-03-15,2962.0,2025-03-17,2025-03-17,2025-03-18,1,0
3233,2025-03-15,completed,,North,20.47,2025-03-15,2963.0,2025-03-18,,,0,1
3234,2025-03-15,processing,,North,72.47,2025-03-15,2964.0,2025-03-18,2025-03-17,2025-03-20,1,0
