order_id,order_created_at,order_status,campaign_id,region,order_gmv,order_date
3083,2025-03-11,completed,,Central,242.25,2025-03-11
3084,2025-03-12,completed,,East,202.48,2025-03-12
3085,2025-03-12,completed,,Central,88.2,2025-03-12
3086,2025-03-12,completed,,South,20.47,2025-03-12
3087,2025-03-12,processing,,East,276.1,2025-03-12
3088,2025-03-12,unknown_status,,East,12.22,2025-03-12
3089,2025-03-12,completed,,East,37.74,2025-03-12
3090,2025-03-12,completed,,East,19.71,2025-03-12
3091,2025-03-12,completed,,South,521.7,2025-03-12
3092,2025-03-12,completed,,South,20.47,2025-03-12
3093,2025-03-12,completed,,Central,106.9,2025-03-12
3094,2025-03-12,cancelled,,East,141.93,2025-03-12
3095,2025-03-12,completed,,Central,239.49,2025-03-12
3096,2025-03-12,completed,,Central,83.16,2025-03-12
3097,2025-03-12,completed,,East,263.9,2025-03-12
3098,2025-03-12,completed,,East,67.9,2025-03-12
3099,2025-03-12,processing,,North,53.45,2025-03-12
3100,2025-03-12,completed,,Central,232.18,2025-03-12
3101,2025-03-12,completed,,East,157.65,2025-03-12
3102,2025-03-12,completed,,South,53.45,2025-03-12
3103,2025-03-12,completed,,Central,161.29,2025-03-12
3104,2025-03-12,refunded,,East,326.4,2025-03-12
3105,2025-03-12,completed,,North,12.22,2025-03-12
3106,2025-03-12,completed,,North,282.52,2025-03-12
3107,2025-03-12,completed,,North,255.43,2025-03-12
3108,2025-03-12,completed,,Central,111.16,2025-03-12
3109,2025-03-12,completed,,North,61.39,2025-03-12
3110,2025-03-12,completed,,East,75.66,2025-03-12
3111,2025-03-12,completed,,North,179.54000000000002,2025-03-12
3112,2025-03-12,completed,,South,157.65,2025-03-12
3113,2025-03-12,completed,,North,83.16,2025-03-12
3114,2025-03-12,completed,,East,137.03,2025-03-12
3115,2025-03-12,completed,,East,84.15,2025-03-12
3116,2025-03-12,completed,,North,138.05,2025-03-12
3117,2025-03-12,completed,,North,353.04,2025-03-12
3118,2025-03-12,completed,,South,124.26,2025-03-12
3119,2025-03-12,completed,,East,256.3,2025-03-12
3120,2025-03-12,completed,,Central,36.66,2025-03-12
3121,2025-03-12,completed,,North,642.16,2025-03-12
3122,2025-03-12,completed,,Central,42.68,2025-03-12
3123,2025-03-12,completed,,North,117.99,2025-03-12
3124,2025-03-12,completed,,North,313.62,2025-03-12
3125,2025-03-12,processing,,North,217.41,2025-03-12
3126,2025-03-12,completed,,North,53.45,2025-03-12
3127,2025-03-12,completed,,South,113.14,2025-03-12
3128,2025-03-12,processing,,South,104.13,2025-03-12
3129,2025-03-12,completed,,Central,42.3,2025-03-12
3130,2025-03-12,completed,,Central,90.53999999999999,2025-03-12
3131,2025-03-12,cancelled,,East,49.55,2025-03-12
3132,2025-03-12,completed,,Central,271.54,2025-03-12
3133,2025-03-12,completed,,North,12.22,2025-03-12
3134,2025-03-13,completed,,North,459.15,2025-03-13
3135,2025-03-13,completed,,South,125.53999999999999,2025-03-13
3136,2025-03-13,completed,,North,43.74,2025-03-13
3137,2025-03-13,completed,,Central,12.22,2025-03-13
3138,2025-03-13,completed,,Central,78.32,2025-03-13
3139,2025-03-13,completed,,North,117.99,2025-03-13
3140,2025-03-13,cancelled,,South,78.13,2025-03-13
3141,2025-03-13,completed,,South,53.45,2025-03-13
3142,2025-03-13,completed,,East,103.63,2025-03-13
3143,2025-03-13,completed,,East,166.56,2025-03-13
3144,2025-03-13,completed,,North,401.25,2025-03-13
3145,2025-03-13,completed,,North,12.22,2025-03-13
3146,2025-03-13,completed,,East,69.13,2025-03-13
3147,2025-03-13,completed,,East,9.2,2025-03-13
3148,2025-03-13,processing,,North,29.56,2025-03-13
3149,2025-03-13,cancelled,,North,302.2,2025-03-13
3150,2025-03-13,completed,,North,138.05,2025-03-13
3151,2025-03-13,completed,,East,53.45,2025-03-13
3152,2025-03-13,completed,,South,162.01999999999998,2025-03-13
3153,2025-03-13,completed,,Central,219.95000000000002,2025-03-13
3154,2025-03-13,completed,,South,117.99,2025-03-13
3155,2025-03-13,completed,,Central,53.45,2025-03-13
3156,2025-03-13,completed,,North,69.13,2025-03-13
3157,2025-03-13,refunded,,South,162.47,2025-03-13
3158,2025-03-13,processing,,North,152.53,2025-03-13
3159,2025-03-13,completed,,Central,171.28,2025-03-13
3160,2025-03-13,refunded,,North,84.15,2025-03-13
3161,2025-03-13,processing,,East,138.79,2025-03-13
3162,2025-03-13,completed,,East,173.9,2025-03-13
3163,2025-03-13,completed,,South,20.47,2025-03-13
3164,2025-03-13,completed,,East,166.32,2025-03-13
3165,2025-03-13,refunded,,North,315.83000000000004,2025-03-13
3166,2025-03-13,completed,,East,214.28,2025-03-13
3167,2025-03-13,completed,,North,138.26,2025-03-13
3168,2025-03-13,completed,,North,213.92000000000002,2025-03-13
3169,2025-03-13,completed,,North,83.16,2025-03-13
3170,2025-03-13,refunded,,East,20.47,2025-03-13
3171,2025-03-13,completed,,South,138.05,2025-03-13
3172,2025-03-13,cancelled,,North,21.34,2025-03-13
3173,2025-03-13,processing,,East,83.16,2025-03-13
3174,2025-03-13,completed,,Central,37.74,2025-03-13
3175,2025-03-13,completed,,South,195.01,2025-03-13
3176,2025-03-13,completed,,Central,552.46,2025-03-13
3177,2025-03-13,completed,,Central,202.48,2025-03-13
3178,2025-03-14,completed,,South,42.3,2025-03-14
3179,2025-03-14,completed,,Central,116.06,2025-03-14
3180,2025-03-14,completed,,East,207.39,2025-03-14
3181,2025-03-14,completed,,North,157.65,2025-03-14
3182,2025-03-14,completed,,North,57.71,2025-03-14
3183,2025-03-14,completed,,East,156.64,2025-03-14
3184,2025-03-14,completed,,Central,77.00999999999999,2025-03-14
3185,2025-03-14,completed,,East,316.42,2025-03-14
3186,2025-03-14,refunded,,East,122.78,2025-03-14
3187,2025-03-14,completed,,East,19.71,2025-03-14
3188,2025-03-14,completed,,North,163.05,2025-03-14
3189,2025-03-14,processing,,East,59.69,2025-03-14
3190,2025-03-14,completed,,North,43.74,2025-03-14
3191,2025-03-14,completed,,Central,106.9,2025-03-14
3192,2025-03-14,completed,,East,124.26,2025-03-14
3193,2025-03-14,completed,,East,57.71,2025-03-14
3194,2025-03-14,completed,,North,24.61,2025-03-14
3195,2025-03-14,processing,,Central,168.3,2025-03-14
3196,2025-03-14,completed,,East,276.1,2025-03-14
3197,2025-03-14,completed,,North,117.99,2025-03-14
3198,2025-03-14,completed,,East,407.43,2025-03-14
3199,2025-03-14,processing,,North,413.0,2025-03-14
3200,2025-03-14,completed,,Central,140.87,2025-03-14
3201,2025-03-14,cancelled,,South,119.6,2025-03-14
3202,2025-03-14,completed,,North,53.45,2025-03-14
3203,2025-03-14,completed,,East,83.16,2025-03-14
3204,2025-03-14,completed,,East,162.0,2025-03-14
3205,2025-03-14,completed,,North,326.1,2025-03-14
3206,2025-03-14,completed,,Central,67.9,2025-03-14
3207,2025-03-14,completed,,North,57.71,2025-03-14
3208,2025-03-14,completed,,South,12.22,2025-03-14
3209,2025-03-14,unknown_status,,North,61.39,2025-03-14
3210,2025-03-14,completed,,Central,163.05,2025-03-14
3211,2025-03-14,completed,,East,42.3,2025-03-14
3212,2025-03-14,completed,,South,61.39,2025-03-14
3213,2025-03-14,completed,,Central,72.47,2025-03-14
3214,2025-03-14,completed,,South,31.58,2025-03-14
3215,2025-03-14,completed,,South,235.20000000000002,2025-03-14
3216,2025-03-14,completed,,Central,42.3,2025-03-14
3217,2025-03-14,completed,,South,315.3,2025-03-14
3218,2025-03-14,completed,,Central,252.45,2025-03-14
3219,2025-03-14,completed,,East,156.64,2025-03-14
3220,2025-03-14,unknown_status,,South,84.15,2025-03-14
3221,2025-03-15,cancelled,,Central,176.4,2025-03-15
3222,2025-03-15,completed,,East,212.45,2025-03-15
3223,2025-03-15,completed,,East,148.13,2025-03-15
3224,2025-03-15,completed,,North,106.9,2025-03-15
3225,2025-03-15,completed,,East,61.39,2025-03-15
3226,2025-03-15,processing,,North,115.23,2025-03-15
3227,2025-03-15,completed,,South,83.16,2025-03-15
3228,2025-03-15,completed,,Central,75.66,2025-03-15
3229,2025-03-15,completed,,North,101.25,2025-03-15
3230,2025-03-15,completed,,Central,101.25,2025-03-15
3231,2025-03-15,completed,,North,99.48,2025-03-15
3232,2025-03-15,completed,,North,157.65,2025-03-15
3233,2025-03-15,completed,,North,20.47,2025-03-15
3234,2025-03-15,processing,,North,72.47,2025-03-15
3235,2025-03-15,processing,,South,156.36,2025-03-15
3236,2025-03-15,completed,,South,117.99,2025-03-15
3237,2025-03-15,completed,,South,138.05,2025-03-15
3238,2025-03-15,completed,,Central,118.35,2025-03-15
3239,2025-03-15,completed,,North,212.41000000000003,2025-03-15
3240,2025-03-15,processing,,South,101.55,2025-03-15
3241,2025-03-15,completed,,North,52.92,2025-03-15
3242,2025-03-15,cancelled,,North,185.65,2025-03-15
3243,2025-03-15,processing,,East,19.71,2025-03-15
3244,2025-03-15,completed,,East,12.22,2025-03-15
3245,2025-03-15,completed,,South,78.32,2025-03-15
3246,2025-03-15,processing,,Central,208.41000000000003,2025-03-15
3247,2025-03-15,completed,,Central,189.23000000000002,2025-03-15
3248,2025-03-15,completed,,Central,83.16,2025-03-15
3249,2025-03-15,completed,,East,21.34,2025-03-15
3250,2025-03-15,completed,,Central,241.8,2025-03-15
3251,2025-03-16,completed,,Central,283.86,2025-03-16
3252,2025-03-16,completed,,East,163.05,2025-03-16
3253,2025-03-16,completed,,Central,69.42,2025-03-16
3254,2025-03-16,completed,,South,53.45,2025-03-16
3255,2025-03-16,completed,,South,43.74,2025-03-16
3256,2025-03-16,completed,,Central,229.48000000000002,2025-03-16
3257,2025-03-16,completed,,North,43.73,2025-03-16
3258,2025-03-16,completed,,North,67.9,2025-03-16
3259,2025-03-16,completed,,Central,45.15,2025-03-16
3260,2025-03-16,completed,,South,64.02,2025-03-16
3261,2025-03-16,completed,,North,12.22,2025-03-16
3262,2025-03-16,completed,,South,69.13,2025-03-16
3263,2025-03-16,completed,,North,83.16,2025-03-16
3264,2025-03-16,completed,,East,150.13,2025-03-16
3265,2025-03-16,completed,,North,237.72000000000003,2025-03-16
3266,2025-03-16,completed,,East,75.38,2025-03-16
3267,2025-03-16,completed,,South,21.34,2025-03-16
3268,2025-03-16,completed,,Central,151.32,2025-03-16
3269,2025-03-16,completed,,Central,69.13,2025-03-16
3270,2025-03-16,completed,,North,56.019999999999996,2025-03-16
3271,2025-03-16,completed,,North,178.57999999999998,2025-03-16
3272,2025-03-16,completed,,Central,124.26,2025-03-16
3273,2025-03-16,completed,,East,88.2,2025-03-16
3274,2025-03-16,completed,,North,309.74,2025-03-16
3275,2025-03-16,completed,,South,239.79999999999998,2025-03-16
3276,2025-03-16,completed,,East,318.85,2025-03-16
3277,2025-03-16,completed,,Central,209.04,2025-03-16
3278,2025-03-16,completed,,North,236.68,2025-03-16
3279,2025-03-16,processing,,South,103.41999999999999,2025-03-16
3280,2025-03-16,completed,,South,53.45,2025-03-16
3281,2025-03-16,processing,,North,78.32,2025-03-16
3282,2025-03-16,completed,,East,152.53,2025-03-16
3283,2025-03-16,completed,,East,43.74,2025-03-16
3284,2025-03-16,completed,,North,138.05,2025-03-16
3285,2025-03-16,completed,,East,69.13,2025-03-16
3286,2025-03-16,completed,,Central,117.99,2025-03-16
3287,2025-03-16,completed,,South,155.73,2025-03-16
3288,2025-03-17,processing,,South,83.16,2025-03-17
3289,2025-03-17,completed,,South,214.07999999999998,2025-03-17
3290,2025-03-17,completed,,North,139.70999999999998,2025-03-17
3291,2025-03-17,completed,,Central,21.34,2025-03-17
3292,2025-03-17,completed,,North,173.9,2025-03-17
3293,2025-03-17,completed,,Central,351.76,2025-03-17
3294,2025-03-17,completed,,Central,34.71,2025-03-17
3295,2025-03-17,completed,,South,12.22,2025-03-17
3296,2025-03-17,completed,,North,281.04,2025-03-17
3297,2025-03-17,processing,,Central,61.39,2025-03-17
3298,2025-03-17,completed,,South,72.47,2025-03-17
3299,2025-03-17,completed,,East,83.16,2025-03-17
3300,2025-03-17,completed,,Central,37.74,2025-03-17
3301,2025-03-17,completed,,Central,43.73,2025-03-17
3302,2025-03-17,completed,,East,196.31,2025-03-17
3303,2025-03-17,completed,,North,477.42999999999995,2025-03-17
3304,2025-03-17,completed,,Central,156.64,2025-03-17
3305,2025-03-17,completed,,East,21.34,2025-03-17
3306,2025-03-17,completed,,South,163.05,2025-03-17
3307,2025-03-17,completed,,South,163.05,2025-03-17
3308,2025-03-17,completed,,South,34.71,2025-03-17
3309,2025-03-17,completed,,Central,100.71,2025-03-17
3310,2025-03-17,completed,,South,83.16,2025-03-17
3311,2025-03-17,processing,,South,24.44,2025-03-17
3312,2025-03-17,processing,,North,101.03,2025-03-17
3313,2025-03-17,completed,,North,24.61,2025-03-17
3314,2025-03-17,completed,,Central,157.65,2025-03-17
3315,2025-03-17,completed,,Central,157.65,2025-03-17
3316,2025-03-17,cancelled,,East,286.63,2025-03-17
3317,2025-03-17,completed,,North,276.1,2025-03-17
3318,2025-03-17,completed,,East,168.87,2025-03-17
3319,2025-03-17,completed,,South,87.46,2025-03-17
3320,2025-03-17,completed,,North,141.93,2025-03-17
3321,2025-03-17,processing,,North,171.28,2025-03-17
3322,2025-03-17,processing,,North,12.22,2025-03-17
3323,2025-03-17,completed,,East,125.88,2025-03-17
3324,2025-03-17,completed,,South,353.97,2025-03-17
3325,2025-03-18,completed,,North,24.68,2025-03-18
3326,2025-03-18,completed,,Central,157.65,2025-03-18
3327,2025-03-18,completed,,East,84.6,2025-03-18
3328,2025-03-18,completed,,East,83.16,2025-03-18
3329,2025-03-18,completed,,North,20.47,2025-03-18
3330,2025-03-18,completed,,East,61.39,2025-03-18
3331,2025-03-18,processing,,North,202.48,2025-03-18
3332,2025-03-18,completed,,Central,326.1,2025-03-18
3333,2025-03-18,completed,,East,124.26,2025-03-18
3334,2025-03-18,completed,,South,336.95000000000005,2025-03-18
3335,2025-03-18,completed,,Central,163.05,2025-03-18
3336,2025-03-18,processing,,Central,167.31,2025-03-18
3337,2025-03-18,completed,,South,53.45,2025-03-18
3338,2025-03-18,completed,,Central,173.13,2025-03-18
3339,2025-03-18,refunded,,South,21.34,2025-03-18
3340,2025-03-18,processing,,South,311.54,2025-03-18
3341,2025-03-18,completed,,Central,182.33,2025-03-18
3342,2025-03-18,processing,,North,51.5,2025-03-18
3343,2025-03-18,processing,,North,171.28,2025-03-18
3344,2025-03-18,completed,,Central,246.21,2025-03-18
3345,2025-03-18,completed,,South,187.73000000000002,2025-03-18
3346,2025-03-18,completed,,South,173.9,2025-03-18
3347,2025-03-18,completed,,Central,124.26,2025-03-18
3348,2025-03-18,completed,,North,162.73000000000002,2025-03-18
3349,2025-03-18,completed,,South,235.87,2025-03-18
3350,2025-03-18,completed,,Central,203.99,2025-03-18
3351,2025-03-18,completed,,Central,241.8,2025-03-18
3352,2025-03-18,completed,,South,69.13,2025-03-18
3353,2025-03-18,completed,,North,20.47,2025-03-18
3354,2025-03-18,completed,,North,84.15,2025-03-18
3355,2025-03-18,completed,,South,336.72,2025-03-18
3356,2025-03-18,completed,,South,111.81,2025-03-18
3357,2025-03-18,completed,,Central,57.71,2025-03-18
3358,2025-03-19,completed,,East,303.09,2025-03-19
3359,2025-03-19,completed,,North,292.56,2025-03-19
3360,2025-03-19,completed,,East,21.34,2025-03-19
3361,2025-03-19,completed,,Central,125.31,2025-03-19
3362,2025-03-19,completed,,North,57.71,2025-03-19
3363,2025-03-19,processing,,North,83.16,2025-03-19
3364,2025-03-19,completed,,South,141.93,2025-03-19
3365,2025-03-19,processing,,South,192.38,2025-03-19
3366,2025-03-19,completed,,Central,120.9,2025-03-19
3367,2025-03-19,completed,,Central,57.71,2025-03-19
3368,2025-03-19,completed,,North,221.77,2025-03-19
3369,2025-03-19,completed,,East,472.95,2025-03-19
3370,2025-03-19,completed,,Central,43.73,2025-03-19
3371,2025-03-19,completed,,North,37.74,2025-03-19
3372,2025-03-19,completed,,South,380.87,2025-03-19
3373,2025-03-19,cancelled,,South,20.47,2025-03-19
3374,2025-03-19,completed,,South,177.12,2025-03-19
3375,2025-03-19,completed,,East,166.32,2025-03-19
3376,2025-03-19,completed,,East,83.16,2025-03-19
3377,2025-03-19,processing,,East,94.95,2025-03-19
3378,2025-03-19,completed,,East,21.34,2025-03-19
3379,2025-03-19,completed,,Central,114.84,2025-03-19
3380,2025-03-19,completed,,East,302.12,2025-03-19
3381,2025-03-19,completed,,East,34.71,2025-03-19
3382,2025-03-19,completed,,Central,221.21,2025-03-19
3383,2025-03-19,completed,,East,53.45,2025-03-19
3384,2025-03-19,completed,,East,24.61,2025-03-19
3385,2025-03-19,processing,,Central,69.13,2025-03-19
3386,2025-03-19,completed,,South,37.74,2025-03-19
3387,2025-03-19,processing,,North,166.32,2025-03-19
3388,2025-03-19,completed,,Central,59.12,2025-03-19
3389,2025-03-19,completed,,South,49.36,2025-03-19
3390,2025-03-19,completed,,Central,244.09999999999997,2025-03-19
3391,2025-03-19,completed,,Central,204.2,2025-03-19
3392,2025-03-19,completed,,North,249.48,2025-03-19
3393,2025-03-19,completed,,South,20.47,2025-03-19
3394,2025-03-19,refunded,,East,20.47,2025-03-19
3395,2025-03-19,completed,,South,69.13,2025-03-19
3396,2025-03-19,completed,,East,61.39,2025-03-19
3397,2025-03-19,completed,,Central,193.47,2025-03-19
3398,2025-03-19,completed,,East,100.26,2025-03-19
3399,2025-03-19,completed,,East,202.48,2025-03-19
3400,2025-03-19,completed,,North,294.76,2025-03-19
3401,2025-03-19,completed,,East,101.25,2025-03-19
3402,2025-03-19,cancelled,,North,57.71,2025-03-19
3403,2025-03-20,completed,,East,235.98,2025-03-20
3404,2025-03-20,completed,,Central,37.74,2025-03-20
3405,2025-03-20,completed,,Central,42.3,2025-03-20
3406,2025-03-20,completed,,North,20.47,2025-03-20
3407,2025-03-20,completed,,East,78.32,2025-03-20
3408,2025-03-20,completed,,Central,409.26,2025-03-20
3409,2025-03-20,completed,,Central,141.93,2025-03-20
3410,2025-03-20,completed,,North,31.58,2025-03-20
3411,2025-03-20,completed,,North,279.98,2025-03-20
3412,2025-03-20,completed,,Central,115.23,2025-03-20
3413,2025-03-20,completed,,Central,20.47,2025-03-20
3414,2025-03-20,completed,,North,154.15,2025-03-20
3415,2025-03-20,completed,,South,84.15,2025-03-20
3416,2025-03-20,completed,,North,204.06,2025-03-20
3417,2025-03-20,processing,,Central,166.32,2025-03-20
3418,2025-03-20,completed,,South,153.28,2025-03-20
3419,2025-03-20,completed,,Central,91.19,2025-03-20
3420,2025-03-20,completed,,Central,157.65,2025-03-20
3421,2025-03-20,completed,,North,101.45,2025-03-20
3422,2025-03-20,completed,,North,119.12,2025-03-20
3423,2025-03-20,completed,,South,124.26,2025-03-20
3424,2025-03-20,completed,,North,174.26,2025-03-20
3425,2025-03-20,completed,,East,57.71,2025-03-20
3426,2025-03-20,completed,,North,216.5,2025-03-20
3427,2025-03-20,completed,,North,138.45999999999998,2025-03-20
3428,2025-03-20,completed,,South,78.32,2025-03-20
3429,2025-03-20,completed,,South,113.15,2025-03-20
3430,2025-03-20,completed,,Central,403.0,2025-03-20
3431,2025-03-20,completed,,East,567.62,2025-03-20
3432,2025-03-20,completed,,East,24.68,2025-03-20
3433,2025-03-21,completed,,North,98.03,2025-03-21
3434,2025-03-21,completed,,Central,53.45,2025-03-21
3435,2025-03-21,cancelled,,South,20.47,2025-03-21
3436,2025-03-21,completed,,North,313.15,2025-03-21
3437,2025-03-21,completed,,South,351.04,2025-03-21
3438,2025-03-21,completed,,South,42.3,2025-03-21
3439,2025-03-21,completed,,South,240.72000000000003,2025-03-21
3440,2025-03-21,refunded,,South,43.74,2025-03-21
3441,2025-03-21,completed,,East,69.13,2025-03-21
3442,2025-03-21,completed,,Central,83.16,2025-03-21
3443,2025-03-21,completed,,South,305.06,2025-03-21
3444,2025-03-21,completed,,East,21.34,2025-03-21
3445,2025-03-21,completed,,East,259.56,2025-03-21
3446,2025-03-21,processing,,East,171.28,2025-03-21
3447,2025-03-21,completed,,North,112.1,2025-03-21
3448,2025-03-21,processing,,East,202.48,2025-03-21
3449,2025-03-21,completed,,Central,347.8,2025-03-21
3450,2025-03-21,processing,,East,57.71,2025-03-21
3451,2025-03-21,completed,,East,20.47,2025-03-21
3452,2025-03-21,completed,,Central,12.22,2025-03-21
3453,2025-03-21,completed,,North,262.49,2025-03-21
3454,2025-03-21,completed,,Central,163.05,2025-03-21
3455,2025-03-21,completed,,East,434.62,2025-03-21
3456,2025-03-21,completed,,East,168.3,2025-03-21
3457,2025-03-21,completed,,North,83.16,2025-03-21
3458,2025-03-21,completed,,North,78.32,2025-03-21
3459,2025-03-21,completed,,East,242.67000000000002,2025-03-21
3460,2025-03-21,completed,,South,360.38,2025-03-21
3461,2025-03-21,completed,,North,20.47,2025-03-21
3462,2025-03-21,processing,,Central,198.51,2025-03-21
3463,2025-03-21,completed,,North,157.65,2025-03-21
3464,2025-03-21,completed,,South,188.62,2025-03-21
3465,2025-03-21,completed,,East,20.47,2025-03-21
3466,2025-03-21,completed,,South,315.3,2025-03-21
3467,2025-03-21,completed,,East,57.71,2025-03-21
3468,2025-03-22,completed,,South,100.26,2025-03-22
3469,2025-03-22,completed,,North,57.71,2025-03-22
3470,2025-03-22,completed,,East,119.1,2025-03-22
3471,2025-03-22,completed,,Central,135.8,2025-03-22
3472,2025-03-22,completed,,North,83.16,2025-03-22
3473,2025-03-22,completed,,South,158.93,2025-03-22
3474,2025-03-22,completed,,South,171.28,2025-03-22
3475,2025-03-22,completed,,East,78.32,2025-03-22
3476,2025-03-22,completed,,East,59.69,2025-03-22
3477,2025-03-22,completed,,East,81.1,2025-03-22
3478,2025-03-22,completed,,East,53.45,2025-03-22
3479,2025-03-22,completed,,Central,57.71,2025-03-22
3480,2025-03-22,completed,,North,43.74,2025-03-22
3481,2025-03-22,completed,,East,61.15,2025-03-22
3482,2025-03-22,completed,,Central,326.43,2025-03-22
3483,2025-03-22,completed,,South,100.71,2025-03-22
3484,2025-03-22,completed,,South,31.58,2025-03-22
3485,2025-03-22,completed,,North,173.9,2025-03-22
3486,2025-03-22,completed,,Central,287.96000000000004,2025-03-22
3487,2025-03-22,completed,,Central,43.74,2025-03-22
3488,2025-03-22,completed,,East,404.96,2025-03-22
3489,2025-03-22,completed,,South,157.65,2025-03-22
3490,2025-03-22,completed,,East,56.05,2025-03-22
3491,2025-03-22,completed,,North,166.32,2025-03-22
3492,2025-03-22,completed,,South,192.62,2025-03-22
3493,2025-03-22,completed,,East,138.05,2025-03-22
3494,2025-03-22,completed,,North,64.02,2025-03-22
3495,2025-03-22,completed,,Central,84.15,2025-03-22
3496,2025-03-22,completed,,Central,34.71,2025-03-22
3497,2025-03-22,completed,,South,31.58,2025-03-22
3498,2025-03-22,completed,,South,131.19,2025-03-22
3499,2025-03-22,completed,,East,263.14,2025-03-22
3500,2025-03-22,completed,,South,536.15,2025-03-22
3501,2025-03-22,completed,,South,152.53,2025-03-22
3502,2025-03-22,completed,,North,103.63,2025-03-22
3503,2025-03-22,completed,,North,120.61999999999999,2025-03-22
3504,2025-03-22,refunded,,South,187.26999999999998,2025-03-22
3505,2025-03-23,completed,,East,392.67,2025-03-23
3506,2025-03-23,processing,,East,34.71,2025-03-23
3507,2025-03-23,processing,,East,281.91,2025-03-23
3508,2025-03-23,completed,,North,20.47,2025-03-23
3509,2025-03-23,cancelled,,South,69.13,2025-03-23
3510,2025-03-23,processing,,East,167.31,2025-03-23
3511,2025-03-23,processing,,Central,20.47,2025-03-23
3512,2025-03-23,completed,,South,252.45,2025-03-23
3513,2025-03-23,completed,,Central,69.13,2025-03-23
3514,2025-03-23,completed,,South,117.99,2025-03-23
3515,2025-03-23,completed,,Central,19.71,2025-03-23
3516,2025-03-23,completed,,North,61.15,2025-03-23
3517,2025-03-23,completed,,North,144.94,2025-03-23
3518,2025-03-23,completed,,Central,31.58,2025-03-23
3519,2025-03-23,refunded,,East,321.92,2025-03-23
3520,2025-03-23,completed,,East,283.11,2025-03-23
3521,2025-03-23,completed,,Central,115.23,2025-03-23
3522,2025-03-23,cancelled,,East,216.48000000000002,2025-03-23
3523,2025-03-23,completed,,North,105.46,2025-03-23
3524,2025-03-23,completed,,Central,218.96,2025-03-23
3525,2025-03-23,completed,,Central,72.47,2025-03-23
3526,2025-03-23,completed,,East,419.05999999999995,2025-03-23
3527,2025-03-23,completed,,North,20.47,2025-03-23
3528,2025-03-23,completed,,South,84.6,2025-03-23
3529,2025-03-23,completed,,Central,562.0899999999999,2025-03-23
3530,2025-03-23,completed,,North,34.71,2025-03-23
3531,2025-03-23,completed,,Central,126.9,2025-03-23
3532,2025-03-23,processing,,East,156.64,2025-03-23
3533,2025-03-23,processing,,North,210.33,2025-03-23
3534,2025-03-23,completed,,East,83.16,2025-03-23
3535,2025-03-23,completed,,North,169.32,2025-03-23
3536,2025-03-23,completed,,South,81.62,2025-03-23
3537,2025-03-23,completed,,Central,69.13,2025-03-23
3538,2025-03-23,completed,,Central,61.15,2025-03-23
3539,2025-03-23,completed,,East,227.65,2025-03-23
3540,2025-03-23,processing,,North,24.68,2025-03-23
3541,2025-03-24,completed,,East,152.53,2025-03-24
3542,2025-03-24,completed,,East,163.54,2025-03-24
3543,2025-03-24,completed,,North,24.61,2025-03-24
3544,2025-03-24,processing,,East,84.6,2025-03-24
3545,2025-03-24,completed,,South,24.61,2025-03-24
3546,2025-03-24,completed,,Central,84.15,2025-03-24
3547,2025-03-24,cancelled,,South,34.71,2025-03-24
3548,2025-03-24,completed,,Central,163.05,2025-03-24
3549,2025-03-24,completed,,East,20.47,2025-03-24
3550,2025-03-24,completed,,South,140.87,2025-03-24
3551,2025-03-24,completed,,North,364.3,2025-03-24
3552,2025-03-24,refunded,,South,21.34,2025-03-24
3553,2025-03-24,completed,,Central,53.45,2025-03-24
3554,2025-03-24,completed,,North,87.46,2025-03-24
3555,2025-03-24,completed,,Central,59.69,2025-03-24
3556,2025-03-24,cancelled,,South,107.77,2025-03-24
3557,2025-03-24,completed,,South,511.02,2025-03-24
3558,2025-03-24,completed,,South,83.16,2025-03-24
3559,2025-03-24,completed,,South,173.9,2025-03-24
3560,2025-03-24,completed,,North,92.94,2025-03-24
3561,2025-03-24,cancelled,,East,138.67000000000002,2025-03-24
3562,2025-03-24,completed,,Central,163.05,2025-03-24
3563,2025-03-24,completed,,Central,31.58,2025-03-24
3564,2025-03-24,completed,,East,83.16,2025-03-24
3565,2025-03-24,completed,,East,123.78,2025-03-24
3566,2025-03-24,cancelled,,North,174.07,2025-03-24
3567,2025-03-24,completed,,East,122.3,2025-03-24
3568,2025-03-24,completed,,South,67.9,2025-03-24
3569,2025-03-24,completed,,Central,12.22,2025-03-24
3570,2025-03-24,completed,,North,43.73,2025-03-24
3571,2025-03-24,processing,,South,12.22,2025-03-24
3572,2025-03-24,completed,,North,21.34,2025-03-24
3573,2025-03-24,completed,,South,84.6,2025-03-24
3574,2025-03-25,completed,2.0,East,129.76,2025-03-25
3575,2025-03-25,completed,2.0,South,60.83,2025-03-25
3576,2025-03-25,completed,2.0,Central,109.35,2025-03-25
3577,2025-03-25,completed,2.0,Central,21.72,2025-03-25
3578,2025-03-25,completed,2.0,North,87.7,2025-03-25
3579,2025-03-25,completed,2.0,East,38.49,2025-03-25
3580,2025-03-25,refunded,2.0,South,21.72,2025-03-25
3581,2025-03-25,processing,2.0,North,207.66,2025-03-25
3582,2025-03-25,completed,2.0,North,135.05,2025-03-25
3583,2025-03-25,completed,2.0,North,134.23,2025-03-25
3584,2025-03-25,completed,2.0,South,248.17000000000002,2025-03-25
3585,2025-03-25,completed,2.0,North,74.05,2025-03-25
