order_id,order_created_at,order_status,campaign_id,region
1893,2025-02-13 00:18:00,completed,1.0,South
1894,2025-02-13 00:56:00,processing,1.0,North
1895,2025-02-13 03:22:00,completed,1.0,East
1896,2025-02-13 05:51:00,cancelled,1.0,East
1897,2025-02-13 03:01:00,completed,1.0,South
1898,2025-02-13 11:22:00,completed,1.0,North
1899,2025-02-13 08:09:00,completed,1.0,Central
1900,2025-02-13 19:18:00,completed,1.0,North
1901,2025-02-13 10:22:00,completed,1.0,North
1902,2025-02-13 00:43:00,completed,1.0,South
1903,2025-02-13 05:11:00,completed,1.0,North
1904,2025-02-13 08:22:00,completed,1.0,East
1905,2025-02-13 19:38:00,completed,1.0,East
1906,2025-02-13 11:07:00,completed,1.0,Central
1907,2025-02-13 07:24:00,completed,1.0,North
1908,2025-02-13 21:16:00,completed,1.0,Central
1909,2025-02-13 08:31:00,completed,1.0,North
1910,2025-02-13 04:27:00,completed,1.0,South
1911,2025-02-13 23:18:00,completed,1.0,South
1912,2025-02-13 20:22:00,processing,1.0,South
1913,2025-02-13 21:01:00,completed,1.0,South
1914,2025-02-13 16:06:00,completed,1.0,South
1915,2025-02-13 18:17:00,completed,1.0,Central
1916,2025-02-13 08:34:00,completed,1.0,Central
1917,2025-02-13 10:37:00,completed,1.0,South
1918,2025-02-13 21:18:00,completed,1.0,South
1919,2025-02-13 10:09:00,completed,1.0,Central
1920,2025-02-13 20:20:00,completed,1.0,South
1921,2025-02-13 13:27:00,processing,1.0,East
1922,2025-02-13 04:41:00,completed,1.0,East
1923,2025-02-13 18:49:00,completed,1.0,Central
1924,2025-02-13 17:33:00,processing,1.0,South
1925,2025-02-13 17:16:00,completed,1.0,East
1926,2025-02-13 20:46:00,completed,1.0,North
1927,2025-02-13 15:56:00,cancelled,1.0,Central
1928,2025-02-13 23:21:00,completed,1.0,South
1929,2025-02-13 15:37:00,completed,1.0,South
1930,2025-02-13 01:46:00,completed,1.0,Central
1931,2025-02-13 01:02:00,cancelled,1.0,South
1932,2025-02-13 09:01:00,processing,1.0,East
1933,2025-02-13 00:56:00,completed,1.0,East
1934,2025-02-13 13:09:00,completed,1.0,North
1935,2025-02-13 00:50:00,completed,1.0,North
1936,2025-02-13 23:58:00,completed,1.0,North
1937,2025-02-13 04:20:00,completed,1.0,North
1938,2025-02-13 12:47:00,processing,1.0,East
1939,2025-02-13 12:18:00,unknown_status,1.0,Central
1940,2025-02-13 13:49:00,completed,1.0,South
1941,2025-02-13 12:52:00,completed,1.0,North
1942,2025-02-13 02:20:00,completed,1.0,South
1943,2025-02-13 12:34:00,completed,1.0,North
1944,2025-02-13 02:31:00,completed,1.0,South
1945,2025-02-13 23:29:00,completed,1.0,South
1946,2025-02-14 03:59:00,completed,1.0,North
1947,2025-02-14 01:16:00,completed,1.0,North
1948,2025-02-14 14:58:00,completed,1.0,Central
1949,2025-02-14 11:49:00,completed,1.0,Central
1950,2025-02-14 12:53:00,cancelled,1.0,East
1951,2025-02-14 06:58:00,completed,1.0,South
1952,2025-02-14 11:32:00,processing,1.0,East
1953,2025-02-14 01:00:00,completed,1.0,South
1954,2025-02-14 12:13:00,completed,1.0,Central
1955,2025-02-14 17:18:00,completed,1.0,North
1956,2025-02-14 06:57:00,completed,1.0,Central
1957,2025-02-14 06:23:00,completed,1.0,Central
1958,2025-02-14 22:30:00,completed,1.0,North
1959,2025-02-14 02:04:00,completed,1.0,East
1960,2025-02-14 14:14:00,refunded,1.0,East
1961,2025-02-14 06:57:00,completed,1.0,South
1962,2025-02-14 17:17:00,completed,1.0,East
1963,2025-02-14 14:40:00,completed,1.0,Central
1964,2025-02-14 17:49:00,completed,1.0,South
1965,2025-02-14 10:57:00,completed,1.0,South
1966,2025-02-14 11:43:00,completed,1.0,North
1967,2025-02-14 09:50:00,completed,1.0,Central
1968,2025-02-14 07:26:00,completed,1.0,Central
1969,2025-02-14 15:49:00,completed,1.0,South
1970,2025-02-14 06:21:00,processing,1.0,Central
1971,2025-02-14 21:48:00,completed,1.0,South
1972,2025-02-14 22:34:00,completed,1.0,South
1973,2025-02-14 16:14:00,completed,1.0,North
1974,2025-02-14 14:50:00,completed,1.0,Central
1975,2025-02-14 08:01:00,completed,1.0,South
1976,2025-02-14 00:04:00,completed,1.0,Central
1977,2025-02-14 07:39:00,completed,1.0,South
1978,2025-02-14 00:10:00,completed,1.0,South
1979,2025-02-14 07:57:00,completed,1.0,South
1980,2025-02-14 12:33:00,completed,1.0,South
1981,2025-02-14 03:53:00,completed,1.0,North
1982,2025-02-14 09:11:00,processing,1.0,South
1983,2025-02-14 12:12:00,completed,1.0,East
1984,2025-02-14 06:07:00,completed,1.0,South
1985,2025-02-14 23:52:00,completed,1.0,East
1986,2025-02-14 03:46:00,completed,1.0,East
1987,2025-02-14 00:03:00,completed,1.0,South
1988,2025-02-14 02:13:00,processing,1.0,North
1989,2025-02-14 00:44:00,completed,1.0,Central
1990,2025-02-14 22:12:00,completed,1.0,East
1991,2025-02-14 22:41:00,completed,1.0,East
1992,2025-02-14 12:09:00,completed,1.0,East
1993,2025-02-14 02:46:00,completed,1.0,Central
1994,2025-02-14 07:56:00,processing,1.0,East
1995,2025-02-14 20:12:00,processing,1.0,South
1996,2025-02-14 14:21:00,completed,1.0,South
1997,2025-02-14 02:42:00,completed,1.0,East
1998,2025-02-14 01:20:00,completed,1.0,South
1999,2025-02-14 22:51:00,completed,1.0,South
2000,2025-02-14 22:07:00,completed,1.0,South
2001,2025-02-14 22:50:00,completed,1.0,North
2002,2025-02-14 05:02:00,completed,1.0,North
2003,2025-02-15 06:02:00,completed,1.0,Central
2004,2025-02-15 06:07:00,completed,1.0,South
2005,2025-02-15 08:56:00,processing,1.0,North
2006,2025-02-15 19:17:00,completed,1.0,North
2007,2025-02-15 00:23:00,completed,1.0,Central
2008,2025-02-15 23:21:00,completed,1.0,Central
2009,2025-02-15 20:46:00,completed,1.0,Central
2010,2025-02-15 20:49:00,completed,1.0,North
2011,2025-02-15 12:36:00,completed,1.0,South
2012,2025-02-15 12:44:00,refunded,1.0,East
2013,2025-02-15 17:16:00,completed,1.0,South
2014,2025-02-15 16:59:00,processing,1.0,South
2015,2025-02-15 22:33:00,completed,1.0,East
2016,2025-02-15 18:48:00,completed,1.0,South
2017,2025-02-15 16:06:00,completed,1.0,East
2018,2025-02-15 16:37:00,completed,1.0,South
2019,2025-02-15 18:09:00,completed,1.0,East
2020,2025-02-15 10:32:00,completed,1.0,North
2021,2025-02-15 16:03:00,completed,1.0,North
2022,2025-02-15 17:17:00,completed,1.0,South
2023,2025-02-15 05:22:00,completed,1.0,North
2024,2025-02-15 11:26:00,completed,1.0,North
2025,2025-02-15 23:25:00,completed,1.0,East
2026,2025-02-15 18:02:00,completed,1.0,North
2027,2025-02-15 15:29:00,processing,1.0,North
2028,2025-02-15 10:08:00,completed,1.0,Central
2029,2025-02-15 22:03:00,completed,1.0,Central
2030,2025-02-15 10:33:00,processing,1.0,South
2031,2025-02-15 10:20:00,completed,1.0,North
2032,2025-02-15 10:26:00,completed,1.0,North
2033,2025-02-15 03:54:00,processing,1.0,Central
2034,2025-02-15 11:25:00,completed,1.0,East
2035,2025-02-15 09:07:00,completed,1.0,Central
2036,2025-02-15 23:23:00,refunded,1.0,South
2037,2025-02-15 11:02:00,completed,1.0,South
2038,2025-02-15 07:13:00,completed,1.0,Central
2039,2025-02-15 11:21:00,completed,1.0,North
2040,2025-02-15 03:03:00,completed,1.0,East
2041,2025-02-15 04:43:00,completed,1.0,South
2042,2025-02-15 14:56:00,completed,1.0,North
2043,2025-02-15 05:20:00,completed,1.0,East
2044,2025-02-15 10:02:00,completed,1.0,South
2045,2025-02-15 07:33:00,completed,1.0,North
2046,2025-02-15 17:02:00,cancelled,1.0,South
2047,2025-02-15 09:59:00,completed,1.0,North
2048,2025-02-15 00:19:00,completed,1.0,Central
2049,2025-02-15 12:12:00,completed,1.0,Central
2050,2025-02-15 15:46:00,completed,1.0,South
2051,2025-02-15 09:48:00,completed,1.0,East
2052,2025-02-15 19:36:00,completed,1.0,North
2053,2025-02-15 22:05:00,processing,1.0,South
2054,2025-02-15 09:44:00,completed,1.0,East
2055,2025-02-15 12:32:00,processing,1.0,North
2056,2025-02-15 20:31:00,unknown_status,1.0,East
2057,2025-02-15 12:37:00,completed,1.0,Central
2058,2025-02-15 06:33:00,processing,1.0,North
2059,2025-02-15 18:21:00,completed,1.0,South
2060,2025-02-15 03:44:00,completed,1.0,Central
2061,2025-02-15 07:54:00,completed,1.0,East
2062,2025-02-15 18:38:00,completed,1.0,North
2063,2025-02-15 07:25:00,completed,1.0,North
2064,2025-02-15 05:25:00,completed,1.0,East
2065,2025-02-16 11:34:00,completed,1.0,Central
2066,2025-02-16 06:25:00,completed,1.0,South
2067,2025-02-16 07:22:00,completed,1.0,Central
2068,2025-02-16 01:07:00,refunded,1.0,East
2069,2025-02-16 21:04:00,completed,1.0,Central
2070,2025-02-16 09:54:00,processing,1.0,East
2071,2025-02-16 21:58:00,completed,1.0,South
2072,2025-02-16 09:36:00,completed,1.0,Central
2073,2025-02-16 05:10:00,completed,1.0,East
2074,2025-02-16 01:38:00,completed,1.0,East
2075,2025-02-16 10:30:00,completed,1.0,East
2076,2025-02-16 09:07:00,completed,1.0,East
2077,2025-02-16 00:08:00,refunded,1.0,North
2078,2025-02-16 03:52:00,processing,1.0,North
2079,2025-02-16 14:55:00,completed,1.0,East
2080,2025-02-16 12:37:00,completed,1.0,East
2081,2025-02-16 16:43:00,completed,1.0,Central
2082,2025-02-16 15:40:00,completed,1.0,East
2083,2025-02-16 12:29:00,completed,1.0,North
2084,2025-02-16 07:18:00,completed,1.0,East
2085,2025-02-16 22:11:00,completed,1.0,Central
2086,2025-02-16 18:15:00,processing,1.0,South
2087,2025-02-16 18:48:00,completed,1.0,East
2088,2025-02-16 03:40:00,completed,1.0,Central
2089,2025-02-16 01:35:00,completed,1.0,East
2090,2025-02-16 23:53:00,completed,1.0,South
2091,2025-02-16 14:28:00,completed,1.0,North
2092,2025-02-16 11:35:00,completed,1.0,East
2093,2025-02-16 11:53:00,completed,1.0,South
2094,2025-02-16 21:01:00,completed,1.0,South
2095,2025-02-16 05:34:00,completed,1.0,Central
2096,2025-02-16 17:48:00,completed,1.0,Central
2097,2025-02-16 02:46:00,completed,1.0,South
2098,2025-02-16 09:12:00,completed,1.0,South
2099,2025-02-16 15:25:00,completed,1.0,South
2100,2025-02-16 19:49:00,completed,1.0,South
2101,2025-02-16 03:57:00,completed,1.0,Central
2102,2025-02-16 06:02:00,completed,1.0,Central
2103,2025-02-16 19:38:00,processing,1.0,Central
2104,2025-02-16 19:51:00,completed,1.0,South
2105,2025-02-16 11:19:00,completed,1.0,Central
2106,2025-02-16 07:18:00,completed,1.0,Central
2107,2025-02-16 06:57:00,completed,1.0,North
2108,2025-02-16 19:16:00,completed,1.0,South
2109,2025-02-16 22:05:00,completed,1.0,East
2110,2025-02-16 22:42:00,processing,1.0,Central
2111,2025-02-16 06:00:00,completed,1.0,South
2112,2025-02-16 23:47:00,completed,1.0,East
2113,2025-02-16 19:46:00,completed,1.0,Central
2114,2025-02-16 01:55:00,processing,1.0,South
2115,2025-02-16 07:23:00,completed,1.0,South
2116,2025-02-16 02:44:00,completed,1.0,South
2117,2025-02-16 22:17:00,completed,1.0,South
2118,2025-02-16 13:11:00,completed,1.0,South
2119,2025-02-16 20:28:00,completed,1.0,South
2120,2025-02-16 07:56:00,refunded,1.0,Central
2121,2025-02-16 19:18:00,completed,1.0,East
2122,2025-02-16 20:08:00,completed,1.0,North
2123,2025-02-16 02:11:00,processing,1.0,North
2124,2025-02-17 21:40:00,completed,1.0,South
2125,2025-02-17 15:39:00,completed,1.0,East
2126,2025-02-17 07:36:00,completed,1.0,Central
2127,2025-02-17 17:38:00,completed,1.0,Central
2128,2025-02-17 17:39:00,completed,1.0,South
2129,2025-02-17 20:42:00,completed,1.0,South
2130,2025-02-17 21:18:00,completed,1.0,South
2131,2025-02-17 08:25:00,completed,1.0,North
2132,2025-02-17 00:19:00,completed,1.0,Central
2133,2025-02-17 16:44:00,completed,1.0,Central
2134,2025-02-17 20:40:00,completed,1.0,Central
2135,2025-02-17 07:59:00,processing,1.0,South
2136,2025-02-17 05:03:00,completed,1.0,Central
2137,2025-02-17 21:15:00,completed,1.0,East
2138,2025-02-17 06:03:00,completed,1.0,Central
2139,2025-02-17 14:42:00,completed,1.0,Central
2140,2025-02-17 09:48:00,completed,1.0,East
2141,2025-02-17 00:55:00,completed,1.0,North
2142,2025-02-17 02:32:00,cancelled,1.0,South
2143,2025-02-17 21:32:00,cancelled,1.0,Central
2144,2025-02-17 02:53:00,completed,1.0,East
2145,2025-02-17 05:40:00,completed,1.0,East
2146,2025-02-17 15:58:00,completed,1.0,North
2147,2025-02-17 13:37:00,completed,1.0,North
2148,2025-02-17 21:37:00,completed,1.0,Central
2149,2025-02-17 19:19:00,processing,1.0,East
2150,2025-02-17 01:24:00,cancelled,1.0,East
2151,2025-02-17 07:59:00,processing,1.0,Central
2152,2025-02-17 20:16:00,completed,1.0,East
2153,2025-02-17 23:09:00,completed,1.0,East
2154,2025-02-17 22:13:00,completed,1.0,South
2155,2025-02-17 03:55:00,completed,1.0,North
2156,2025-02-17 00:54:00,completed,1.0,East
2157,2025-02-17 15:33:00,completed,1.0,North
2158,2025-02-17 02:53:00,completed,1.0,Central
2159,2025-02-17 10:33:00,completed,1.0,East
2160,2025-02-17 09:52:00,completed,1.0,Central
2161,2025-02-17 10:06:00,completed,1.0,Central
2162,2025-02-17 02:37:00,completed,1.0,Central
2163,2025-02-17 21:36:00,completed,1.0,East
2164,2025-02-17 18:26:00,completed,1.0,East
2165,2025-02-17 09:45:00,completed,1.0,South
2166,2025-02-17 11:18:00,completed,1.0,South
2167,2025-02-17 15:39:00,completed,1.0,North
2168,2025-02-17 04:05:00,completed,1.0,Central
2169,2025-02-17 00:15:00,completed,1.0,Central
2170,2025-02-17 00:40:00,completed,1.0,East
2171,2025-02-17 19:03:00,completed,1.0,North
2172,2025-02-17 11:48:00,completed,1.0,North
2173,2025-02-17 19:16:00,completed,1.0,East
2174,2025-02-17 21:47:00,completed,1.0,South
2175,2025-02-17 10:47:00,completed,1.0,East
2176,2025-02-17 06:37:00,completed,1.0,East
2177,2025-02-17 10:23:00,completed,1.0,South
2178,2025-02-17 19:21:00,completed,1.0,South
2179,2025-02-17 15:16:00,completed,1.0,South
2180,2025-02-17 13:21:00,completed,1.0,South
2181,2025-02-17 21:07:00,completed,1.0,North
2182,2025-02-17 17:00:00,completed,1.0,North
2183,2025-02-17 02:09:00,completed,1.0,North
2184,2025-02-17 21:07:00,completed,1.0,South
2185,2025-02-17 11:56:00,completed,1.0,East
2186,2025-02-17 13:03:00,completed,1.0,South
2187,2025-02-17 22:09:00,completed,1.0,North
2188,2025-02-18 15:32:00,completed,1.0,North
2189,2025-02-18 07:59:00,cancelled,1.0,South
2190,2025-02-18 22:33:00,unknown_status,1.0,Central
2191,2025-02-18 17:41:00,completed,1.0,Central
2192,2025-02-18 02:50:00,completed,1.0,Central
2193,2025-02-18 03:52:00,completed,1.0,South
2194,2025-02-18 21:57:00,completed,1.0,South
2195,2025-02-18 10:04:00,processing,1.0,South
2196,2025-02-18 01:19:00,completed,1.0,North
2197,2025-02-18 01:21:00,completed,1.0,East
2198,2025-02-18 04:07:00,cancelled,1.0,South
2199,2025-02-18 01:01:00,completed,1.0,East
2200,2025-02-18 16:08:00,cancelled,1.0,East
2201,2025-02-18 02:08:00,unknown_status,1.0,Central
2202,2025-02-18 06:26:00,cancelled,1.0,South
2203,2025-02-18 00:21:00,processing,1.0,North
2204,2025-02-18 22:00:00,completed,1.0,South
2205,2025-02-18 20:42:00,completed,1.0,South
2206,2025-02-18 10:33:00,completed,1.0,North
2207,2025-02-18 16:56:00,completed,1.0,North
2208,2025-02-18 04:26:00,completed,1.0,Central
2209,2025-02-18 10:00:00,cancelled,1.0,East
2210,2025-02-18 16:22:00,completed,1.0,Central
2211,2025-02-18 21:05:00,completed,1.0,Central
2212,2025-02-18 10:38:00,completed,1.0,Central
2213,2025-02-18 02:36:00,completed,1.0,North
2214,2025-02-18 18:35:00,completed,1.0,North
2215,2025-02-18 01:49:00,completed,1.0,South
2216,2025-02-18 22:57:00,processing,1.0,East
2217,2025-02-18 17:40:00,completed,1.0,Central
2218,2025-02-18 06:00:00,completed,1.0,South
2219,2025-02-18 18:46:00,cancelled,1.0,South
2220,2025-02-18 03:05:00,completed,1.0,South
2221,2025-02-18 01:51:00,completed,1.0,North
2222,2025-02-18 04:20:00,completed,1.0,Central
2223,2025-02-18 08:16:00,completed,1.0,North
2224,2025-02-18 19:37:00,completed,1.0,Central
2225,2025-02-18 07:06:00,completed,1.0,North
2226,2025-02-18 12:45:00,unknown_status,1.0,South
2227,2025-02-18 22:59:00,completed,1.0,Central
2228,2025-02-18 14:15:00,completed,1.0,South
2229,2025-02-18 20:52:00,completed,1.0,South
2230,2025-02-18 07:02:00,completed,1.0,East
2231,2025-02-18 02:30:00,completed,1.0,Central
2232,2025-02-18 00:31:00,completed,1.0,North
2233,2025-02-18 04:38:00,completed,1.0,South
2234,2025-02-18 11:17:00,completed,1.0,East
2235,2025-02-18 09:13:00,completed,1.0,South
2236,2025-02-18 17:25:00,completed,1.0,East
2237,2025-02-18 11:55:00,completed,1.0,Central
2238,2025-02-18 01:41:00,completed,1.0,South
2239,2025-02-18 21:07:00,completed,1.0,South
2240,2025-02-18 12:06:00,completed,1.0,East
2241,2025-02-18 06:15:00,completed,1.0,North
2242,2025-02-18 19:26:00,processing,1.0,North
2243,2025-02-18 22:36:00,completed,1.0,North
2244,2025-02-18 03:02:00,completed,1.0,Central
2245,2025-02-18 11:36:00,completed,1.0,Central
2246,2025-02-18 18:27:00,completed,1.0,East
2247,2025-02-18 15:22:00,completed,1.0,South
2248,2025-02-19 14:37:00,processing,,North
2249,2025-02-19 04:55:00,completed,,Central
2250,2025-02-19 16:09:00,completed,,East
2251,2025-02-19 11:23:00,processing,,Central
2252,2025-02-19 07:24:00,completed,,East
2253,2025-02-19 19:07:00,processing,,North
2254,2025-02-19 13:08:00,completed,,South
2255,2025-02-19 20:15:00,completed,,South
2256,2025-02-19 07:46:00,completed,,Central
2257,2025-02-19 16:49:00,completed,,Central
2258,2025-02-19 04:48:00,completed,,Central
2259,2025-02-19 23:10:00,completed,,North
2260,2025-02-19 20:49:00,cancelled,,South
2261,2025-02-19 21:09:00,completed,,North
2262,2025-02-19 19:38:00,completed,,North
2263,2025-02-19 06:05:00,completed,,Central
2264,2025-02-19 10:43:00,completed,,East
2265,2025-02-19 11:00:00,cancelled,,East
2266,2025-02-19 15:33:00,completed,,South
2267,2025-02-19 12:43:00,completed,,North
2268,2025-02-19 16:36:00,completed,,East
2269,2025-02-19 01:33:00,completed,,South
2270,2025-02-19 16:32:00,completed,,East
2271,2025-02-19 21:19:00,completed,,North
2272,2025-02-19 00:44:00,cancelled,,North
2273,2025-02-19 17:28:00,completed,,East
2274,2025-02-19 10:02:00,completed,,South
2275,2025-02-19 12:17:00,completed,,North
2276,2025-02-19 21:27:00,completed,,Central
2277,2025-02-19 20:18:00,completed,,North
2278,2025-02-19 09:33:00,completed,,Central
2279,2025-02-19 01:45:00,completed,,Central
2280,2025-02-19 01:08:00,cancelled,,South
2281,2025-02-19 05:49:00,completed,,Central
2282,2025-02-19 02:59:00,completed,,Central
2283,2025-02-19 18:17:00,completed,,North
2284,2025-02-19 03:41:00,completed,,East
2285,2025-02-19 10:13:00,processing,,North
2286,2025-02-19 23:48:00,completed,,East
2287,2025-02-20 05:15:00,processing,,North
2288,2025-02-20 21:09:00,completed,,East
2289,2025-02-20 17:23:00,unknown_status,,South
2290,2025-02-20 03:06:00,completed,,East
2291,2025-02-20 22:55:00,completed,,North
2292,2025-02-20 11:44:00,processing,,East
2293,2025-02-20 07:43:00,completed,,East
2294,2025-02-20 05:37:00,completed,,Central
2295,2025-02-20 05:01:00,completed,,North
2296,2025-02-20 16:28:00,completed,,Central
2297,2025-02-20 04:34:00,completed,,Central
2298,2025-02-20 00:14:00,completed,,South
2299,2025-02-20 01:43:00,processing,,East
2300,2025-02-20 14:17:00,completed,,North
2301,2025-02-20 12:53:00,cancelled,,East
2302,2025-02-20 22:06:00,refunded,,South
2303,2025-02-20 05:33:00,completed,,North
2304,2025-02-20 12:07:00,completed,,South
2305,2025-02-20 19:37:00,processing,,South
2306,2025-02-20 18:45:00,completed,,South
2307,2025-02-20 23:21:00,completed,,East
2308,2025-02-20 18:29:00,completed,,South
2309,2025-02-20 13:41:00,completed,,Central
2310,2025-02-20 11:28:00,completed,,North
2311,2025-02-20 09:38:00,completed,,South
2312,2025-02-20 08:22:00,completed,,East
2313,2025-02-20 19:15:00,completed,,South
2314,2025-02-20 10:15:00,completed,,East
2315,2025-02-20 07:41:00,completed,,Central
2316,2025-02-20 22:05:00,completed,,South
2317,2025-02-20 02:37:00,completed,,Central
2318,2025-02-20 21:21:00,completed,,North
2319,2025-02-21 21:36:00,processing,,North
2320,2025-02-21 19:01:00,completed,,South
2321,2025-02-21 08:08:00,completed,,North
2322,2025-02-21 16:11:00,completed,,East
2323,2025-02-21 16:34:00,completed,,Central
2324,2025-02-21 14:31:00,completed,,South
2325,2025-02-21 11:12:00,completed,,South
2326,2025-02-21 23:45:00,completed,,South
2327,2025-02-21 03:31:00,completed,,South
2328,2025-02-21 06:51:00,completed,,North
2329,2025-02-21 10:26:00,completed,,North
2330,2025-02-21 00:11:00,completed,,Central
2331,2025-02-21 12:56:00,completed,,North
2332,2025-02-21 18:58:00,completed,,East
2333,2025-02-21 19:46:00,completed,,North
2334,2025-02-21 14:29:00,completed,,Central
2335,2025-02-21 22:55:00,completed,,Central
2336,2025-02-21 16:41:00,cancelled,,South
2337,2025-02-21 08:21:00,completed,,East
2338,2025-02-21 07:27:00,completed,,Central
2339,2025-02-21 21:09:00,completed,,North
2340,2025-02-21 16:04:00,completed,,East
2341,2025-02-21 14:52:00,completed,,East
2342,2025-02-21 20:34:00,processing,,North
2343,2025-02-21 17:16:00,completed,,South
2344,2025-02-21 06:23:00,processing,,North
2345,2025-02-21 02:23:00,completed,,North
2346,2025-02-21 15:59:00,completed,,Central
2347,2025-02-21 09:55:00,completed,,South
2348,2025-02-21 13:35:00,completed,,South
2349,2025-02-21 23:24:00,processing,,North
2350,2025-02-21 06:14:00,completed,,South
2351,2025-02-21 04:20:00,completed,,East
2352,2025-02-21 16:39:00,completed,,East
2353,2025-02-21 09:31:00,completed,,Central
2354,2025-02-21 13:29:00,completed,,South
2355,2025-02-21 18:51:00,completed,,East
2356,2025-02-21 20:50:00,completed,,Central
2357,2025-02-21 14:04:00,completed,,North
2358,2025-02-22 11:00:00,completed,,East
2359,2025-02-22 14:13:00,completed,,East
2360,2025-02-22 00:01:00,completed,,Central
2361,2025-02-22 11:06:00,completed,,South
2362,2025-02-22 23:07:00,completed,,North
2363,2025-02-22 04:58:00,completed,,East
2364,2025-02-22 23:41:00,completed,,North
2365,2025-02-22 12:48:00,cancelled,,North
2366,2025-02-22 18:20:00,completed,,East
2367,2025-02-22 23:16:00,completed,,Central
2368,2025-02-22 21:13:00,completed,,East
2369,2025-02-22 23:31:00,refunded,,East
2370,2025-02-22 19:53:00,completed,,South
2371,2025-02-22 18:59:00,completed,,South
2372,2025-02-22 19:36:00,completed,,North
2373,2025-02-22 14:23:00,completed,,South
2374,2025-02-22 02:59:00,processing,,South
2375,2025-02-22 18:33:00,completed,,North
2376,2025-02-22 09:36:00,completed,,North
2377,2025-02-22 23:28:00,processing,,East
2378,2025-02-22 03:41:00,completed,,North
2379,2025-02-22 12:25:00,completed,,South
2380,2025-02-22 22:53:00,completed,,South
2381,2025-02-22 06:12:00,completed,,Central
2382,2025-02-22 12:16:00,completed,,Central
2383,2025-02-22 23:54:00,completed,,East
2384,2025-02-22 23:04:00,completed,,Central
2385,2025-02-22 11:35:00,completed,,South
2386,2025-02-22 19:28:00,completed,,Central
2387,2025-02-22 18:13:00,completed,,Central
2388,2025-02-22 08:44:00,completed,,North
2389,2025-02-22 15:28:00,completed,,East
2390,2025-02-22 16:23:00,completed,,South
2391,2025-02-22 17:11:00,completed,,Central
2392,2025-02-22 12:08:00,completed,,Central
2393,2025-02-23 14:46:00,completed,,East
2394,2025-02-23 20:24:00,completed,,East
2395,2025-02-23 00:11:00,processing,,South
2396,2025-02-23 05:56:00,completed,,East
2397,2025-02-23 07:52:00,completed,,East
2398,2025-02-23 00:08:00,processing,,Central
2399,2025-02-23 23:43:00,completed,,South
2400,2025-02-23 21:45:00,completed,,South
2401,2025-02-23 11:34:00,completed,,East
2402,2025-02-23 21:12:00,completed,,Central
2403,2025-02-23 03:58:00,completed,,South
2404,2025-02-23 11:37:00,completed,,East
2405,2025-02-23 07:53:00,completed,,East
2406,2025-02-23 20:24:00,completed,,North
2407,2025-02-23 02:12:00,completed,,East
2408,2025-02-23 09:06:00,completed,,South
2409,2025-02-23 03:05:00,processing,,North
2410,2025-02-23 03:49:00,completed,,Central
2411,2025-02-23 15:22:00,completed,,South
2412,2025-02-23 07:01:00,completed,,East
2413,2025-02-23 19:07:00,refunded,,East
2414,2025-02-23 04:42:00,completed,,South
2415,2025-02-23 10:48:00,processing,,Central
2416,2025-02-23 16:00:00,completed,,Central
2417,2025-02-23 09:03:00,processing,,North
2418,2025-02-23 15:05:00,completed,,North
2419,2025-02-23 04:49:00,completed,,South
2420,2025-02-23 17:25:00,completed,,Central
2421,2025-02-23 05:58:00,completed,,North
2422,2025-02-23 23:13:00,completed,,Central
2423,2025-02-23 02:09:00,processing,,North
2424,2025-02-23 10:45:00,completed,,South
2425,2025-02-23 12:59:00,completed,,East
2426,2025-02-23 04:02:00,completed,,South
2427,2025-02-23 06:42:00,completed,,Central
2428,2025-02-23 11:24:00,processing,,Central
2429,2025-02-23 13:14:00,completed,,North
2430,2025-02-23 07:03:00,completed,,East
2431,2025-02-23 01:42:00,completed,,Central
2432,2025-02-23 12:29:00,completed,,North
2433,2025-02-23 01:59:00,completed,,East
2434,2025-02-23 12:20:00,processing,,South
2435,2025-02-23 04:09:00,cancelled,,Central
2436,2025-02-23 03:31:00,completed,,East
2437,2025-02-23 19:28:00,completed,,East
2438,2025-02-23 08:21:00,completed,,Central
2439,2025-02-23 02:59:00,completed,,Central
2440,2025-02-23 13:33:00,completed,,East
2441,2025-02-24 21:15:00,completed,,East
2442,2025-02-24 16:46:00,processing,,South
2443,2025-02-24 00:49:00,completed,,Central
2444,2025-02-24 16:39:00,completed,,South
2445,2025-02-24 08:15:00,completed,,Central
2446,2025-02-24 08:27:00,completed,,East
2447,2025-02-24 06:24:00,completed,,North
2448,2025-02-24 06:21:00,completed,,South
2449,2025-02-24 22:16:00,completed,,East
2450,2025-02-24 14:27:00,cancelled,,South
2451,2025-02-24 05:40:00,completed,,Central
2452,2025-02-24 06:39:00,completed,,Central
2453,2025-02-24 12:37:00,completed,,South
2454,2025-02-24 03:26:00,completed,,South
2455,2025-02-24 02:53:00,completed,,Central
2456,2025-02-24 16:54:00,completed,,North
2457,2025-02-24 14:30:00,completed,,Central
2458,2025-02-24 14:27:00,cancelled,,Central
2459,2025-02-24 03:16:00,processing,,North
2460,2025-02-24 12:12:00,completed,,South
2461,2025-02-24 01:05:00,completed,,Central
2462,2025-02-24 03:57:00,completed,,North
2463,2025-02-24 08:30:00,completed,,Central
2464,2025-02-24 21:39:00,completed,,North
2465,2025-02-24 13:36:00,completed,,South
2466,2025-02-24 09:12:00,completed,,South
2467,2025-02-24 14:40:00,completed,,South
2468,2025-02-24 08:59:00,completed,,North
2469,2025-02-24 20:24:00,processing,,Central
