shipment_id,order_id,promised_ship_date,shipped_date,delivered_date
2871,3128,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2872,3129,2025-03-15 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
2873,3130,2025-03-16 00:00:00,2025-03-13 00:00:00,2025-03-16 00:00:00
2874,3132,2025-03-15 00:00:00,2025-03-14 00:00:00,2025-03-18 00:00:00
2875,3133,2025-03-16 00:00:00,2025-03-14 00:00:00,2025-03-18 00:00:00
2876,3134,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2877,3135,2025-03-16 00:00:00,,
2878,3136,2025-03-17 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2879,3137,2025-03-15 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2880,3138,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2881,3139,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2882,3141,2025-03-17 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
2883,3142,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00
2884,3143,2025-03-16 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00
2885,3144,2025-03-17 00:00:00,2025-03-14 00:00:00,2025-03-18 00:00:00
2886,3145,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2887,3146,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2888,3147,2025-03-16 00:00:00,2025-03-14 00:00:00,2025-03-18 00:00:00
2889,3148,2025-03-16 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
2890,3150,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00
2891,3151,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-18 00:00:00
2892,3152,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2893,3153,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2894,3154,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2895,3155,2025-03-16 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2896,3156,2025-03-15 00:00:00,,
2897,3158,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2898,3159,2025-03-16 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
2899,3161,2025-03-15 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2900,3162,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2901,3163,2025-03-16 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2902,3164,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2903,3166,2025-03-17 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2904,3167,2025-03-16 00:00:00,2025-03-14 00:00:00,2025-03-16 00:00:00
2905,3168,2025-03-15 00:00:00,2025-03-16 00:00:00,2025-03-19 00:00:00
2906,3169,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2907,3171,2025-03-15 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2908,3173,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2909,3174,2025-03-15 00:00:00,2025-03-14 00:00:00,2025-03-18 00:00:00
2910,3175,2025-03-15 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2911,3176,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2912,3177,2025-03-16 00:00:00,2025-03-14 00:00:00,2025-03-15 00:00:00
2913,3178,2025-03-18 00:00:00,2025-03-15 00:00:00,2025-03-17 00:00:00
2914,3179,2025-03-16 00:00:00,2025-03-15 00:00:00,2025-03-16 00:00:00
2915,3180,2025-03-18 00:00:00,2025-03-16 00:00:00,2025-03-19 00:00:00
2916,3181,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2917,3182,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2918,3183,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2919,3184,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2920,3185,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2921,3187,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2922,3188,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2923,3189,2025-03-17 00:00:00,2025-03-15 00:00:00,2025-03-18 00:00:00
2924,3190,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-21 00:00:00
2925,3191,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2926,3192,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2927,3193,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-21 00:00:00
2928,3194,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-19 00:00:00
2929,3195,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2930,3196,2025-03-16 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
2931,3197,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-19 00:00:00
2932,3198,2025-03-16 00:00:00,2025-03-17 00:00:00,2025-03-19 00:00:00
2933,3199,2025-03-17 00:00:00,2025-03-15 00:00:00,2025-03-19 00:00:00
2934,3200,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2935,3202,2025-03-17 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
2936,3203,2025-03-16 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2937,3204,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-17 00:00:00
2938,3205,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2939,3206,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-21 00:00:00
2940,3207,2025-03-17 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
2941,3208,2025-03-17 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
2942,3210,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2943,3211,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2944,3212,2025-03-17 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
2945,3213,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-19 00:00:00
2946,3214,2025-03-16 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
2947,3215,2025-03-17 00:00:00,,
2948,3216,2025-03-17 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
2949,3217,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00
2950,3218,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2951,3219,2025-03-16 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
2952,3222,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-19 00:00:00
2953,3223,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2954,3224,2025-03-19 00:00:00,2025-03-17 00:00:00,2025-03-19 00:00:00
2955,3225,2025-03-18 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
2956,3226,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-21 00:00:00
2957,3227,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00
2958,3228,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2959,3229,2025-03-17 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
2960,3230,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00
2961,3231,2025-03-17 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
2962,3232,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00
2963,3233,2025-03-18 00:00:00,,
2964,3234,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2965,3235,2025-03-17 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2966,3236,2025-03-19 00:00:00,,
2967,3237,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2968,3238,2025-03-18 00:00:00,,
2969,3239,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2970,3240,2025-03-17 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2971,3241,2025-03-18 00:00:00,2025-03-16 00:00:00,2025-03-19 00:00:00
2972,3243,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
2973,3244,2025-03-18 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
2974,3245,2025-03-18 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
2975,3246,2025-03-19 00:00:00,2025-03-16 00:00:00,2025-03-18 00:00:00
2976,3247,2025-03-18 00:00:00,2025-03-17 00:00:00,2025-03-19 00:00:00
2977,3248,2025-03-17 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
2978,3249,2025-03-18 00:00:00,2025-03-16 00:00:00,2025-03-20 00:00:00
2979,3250,2025-03-17 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2980,3251,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2981,3252,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
2982,3253,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
2983,3254,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
2984,3255,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
2985,3256,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
2986,3257,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
2987,3258,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2988,3259,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2989,3260,2025-03-19 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
2990,3261,2025-03-20 00:00:00,2025-03-17 00:00:00,2025-03-18 00:00:00
2991,3262,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
2992,3263,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
2993,3264,2025-03-20 00:00:00,2025-03-17 00:00:00,2025-03-20 00:00:00
2994,3265,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
2995,3266,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2996,3267,2025-03-19 00:00:00,,
2997,3268,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
2998,3269,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
2999,3270,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3000,3271,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
3001,3272,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-21 00:00:00
3002,3273,2025-03-19 00:00:00,2025-03-17 00:00:00,2025-03-21 00:00:00
3003,3274,2025-03-19 00:00:00,,
3004,3275,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3005,3276,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3006,3277,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
3007,3278,2025-03-19 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3008,3279,2025-03-19 00:00:00,,
3009,3280,2025-03-18 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3010,3281,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3011,3282,2025-03-18 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3012,3283,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3013,3284,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-19 00:00:00
3014,3285,2025-03-18 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
3015,3286,2025-03-19 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
3016,3287,2025-03-20 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3017,3288,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3018,3289,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3019,3290,2025-03-21 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
3020,3291,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
3021,3292,2025-03-20 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3022,3293,2025-03-21 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
3023,3294,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3024,3295,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3025,3296,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3026,3297,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
3027,3298,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
3028,3299,2025-03-21 00:00:00,2025-03-18 00:00:00,2025-03-20 00:00:00
3029,3300,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3030,3301,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3031,3302,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3032,3303,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3033,3304,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3034,3305,2025-03-21 00:00:00,2025-03-24 00:00:00,2025-03-27 00:00:00
3035,3306,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3036,3307,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3037,3308,2025-03-19 00:00:00,2025-03-22 00:00:00,2025-03-24 00:00:00
3038,3309,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3039,3310,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3040,3311,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
3041,3312,2025-03-20 00:00:00,,
3042,3313,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
3043,3314,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3044,3315,2025-03-19 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3045,3317,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3046,3318,2025-03-20 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3047,3319,2025-03-21 00:00:00,2025-03-19 00:00:00,2025-03-20 00:00:00
3048,3320,2025-03-19 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3049,3321,2025-03-20 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3050,3322,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
3051,3323,2025-03-21 00:00:00,2025-03-18 00:00:00,2025-03-22 00:00:00
3052,3324,2025-03-19 00:00:00,2025-03-24 00:00:00,2025-03-27 00:00:00
3053,3325,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3054,3326,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3055,3327,2025-03-20 00:00:00,2025-03-25 00:00:00,2025-03-28 00:00:00
3056,3328,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3057,3329,2025-03-21 00:00:00,2025-03-19 00:00:00,2025-03-22 00:00:00
3058,3330,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3059,3331,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3060,3332,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3061,3333,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3062,3334,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3063,3335,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3064,3336,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3065,3337,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3066,3338,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
3067,3340,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3068,3341,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3069,3342,2025-03-21 00:00:00,,
3070,3343,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3071,3344,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3072,3345,2025-03-20 00:00:00,2025-03-19 00:00:00,2025-03-23 00:00:00
3073,3346,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3074,3347,2025-03-21 00:00:00,2025-03-19 00:00:00,2025-03-21 00:00:00
3075,3348,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3076,3349,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
3077,3350,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3078,3351,2025-03-20 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3079,3352,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3080,3353,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
3081,3354,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3082,3355,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
3083,3356,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3084,3357,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3085,3358,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3086,3359,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3087,3360,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3088,3361,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3089,3362,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3090,3363,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3091,3364,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3092,3365,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-22 00:00:00
3093,3366,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00
3094,3367,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3095,3368,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3096,3369,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3097,3370,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3098,3371,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3099,3372,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3100,3374,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-23 00:00:00
3101,3375,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3102,3376,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3103,3377,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3104,3378,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-26 00:00:00
3105,3379,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-24 00:00:00
3106,3380,2025-03-21 00:00:00,2025-03-26 00:00:00,2025-03-29 00:00:00
3107,3381,2025-03-21 00:00:00,,
3108,3382,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3109,3383,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3110,3384,2025-03-21 00:00:00,2025-03-24 00:00:00,2025-03-26 00:00:00
3111,3385,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3112,3386,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3113,3387,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3114,3388,2025-03-21 00:00:00,2025-03-20 00:00:00,2025-03-21 00:00:00
3115,3389,2025-03-21 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3116,3390,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3117,3391,2025-03-22 00:00:00,,
3118,3392,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3119,3393,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3120,3395,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3121,3396,2025-03-22 00:00:00,2025-03-20 00:00:00,2025-03-24 00:00:00
3122,3397,2025-03-21 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3123,3398,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-22 00:00:00
3124,3399,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-23 00:00:00
3125,3400,2025-03-22 00:00:00,2025-03-24 00:00:00,2025-03-27 00:00:00
3126,3401,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3127,3403,2025-03-22 00:00:00,2025-03-25 00:00:00,2025-03-28 00:00:00
3128,3404,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3129,3405,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3130,3406,2025-03-24 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3131,3407,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3132,3408,2025-03-22 00:00:00,2025-03-25 00:00:00,2025-03-28 00:00:00
3133,3409,2025-03-24 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00
3134,3410,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3135,3411,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-24 00:00:00
3136,3412,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3137,3413,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00
3138,3414,2025-03-22 00:00:00,,
3139,3415,2025-03-22 00:00:00,2025-03-25 00:00:00,2025-03-29 00:00:00
3140,3416,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00
3141,3417,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3142,3418,2025-03-22 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3143,3419,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00
3144,3420,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3145,3421,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-25 00:00:00
3146,3422,2025-03-22 00:00:00,2025-03-21 00:00:00,2025-03-24 00:00:00
3147,3423,2025-03-23 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
3148,3424,2025-03-23 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00
3149,3425,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3150,3426,2025-03-23 00:00:00,2025-03-21 00:00:00,2025-03-25 00:00:00
3151,3427,2025-03-22 00:00:00,2025-03-25 00:00:00,2025-03-28 00:00:00
3152,3428,2025-03-22 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3153,3429,2025-03-24 00:00:00,,
3154,3430,2025-03-23 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3155,3431,2025-03-23 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00
3156,3432,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
3157,3433,2025-03-24 00:00:00,,
3158,3434,2025-03-25 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3159,3436,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
3160,3437,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3161,3438,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-26 00:00:00
3162,3439,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00
3163,3441,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-30 00:00:00
3164,3442,2025-03-25 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3165,3443,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-24 00:00:00
3166,3444,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-27 00:00:00
3167,3445,2025-03-24 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3168,3446,2025-03-25 00:00:00,2025-03-23 00:00:00,2025-03-25 00:00:00
3169,3447,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-25 00:00:00
3170,3448,2025-03-24 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3171,3449,2025-03-24 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00
3172,3450,2025-03-25 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
3173,3451,2025-03-24 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3174,3452,2025-03-24 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3175,3453,2025-03-23 00:00:00,2025-03-23 00:00:00,2025-03-25 00:00:00
3176,3454,2025-03-23 00:00:00,2025-03-26 00:00:00,2025-03-28 00:00:00
3177,3455,2025-03-25 00:00:00,2025-03-23 00:00:00,2025-03-27 00:00:00
3178,3456,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00
3179,3457,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3180,3458,2025-03-23 00:00:00,2025-03-24 00:00:00,2025-03-28 00:00:00
3181,3459,2025-03-24 00:00:00,2025-03-24 00:00:00,2025-03-25 00:00:00
3182,3460,2025-03-24 00:00:00,2025-03-22 00:00:00,2025-03-23 00:00:00
3183,3461,2025-03-25 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00
3184,3462,2025-03-24 00:00:00,2025-03-22 00:00:00,2025-03-26 00:00:00
3185,3463,2025-03-24 00:00:00,2025-03-22 00:00:00,2025-03-24 00:00:00
3186,3464,2025-03-23 00:00:00,2025-03-26 00:00:00,2025-03-27 00:00:00
3187,3465,2025-03-24 00:00:00,2025-03-26 00:00:00,2025-03-28 00:00:00
3188,3466,2025-03-24 00:00:00,2025-03-23 00:00:00,2025-03-26 00:00:00
